,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
3899,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,6.0,6.0,6.4
4001,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,5.0,7.0,6.4
3901,2020-04-09 01:00:00,7.0,7.0,6.0,7.0,5.0,6.0,6.4
3904,2020-04-09 01:00:00,6.0,7.0,6.0,7.0,6.0,6.0,6.4
3929,2020-04-09 01:00:00,7.0,9.0,5.0,7.0,6.0,6.0,6.8
3925,2020-04-09 01:00:00,7.0,7.0,6.0,7.0,5.0,7.0,6.4
3924,2020-04-09 01:00:00,5.0,7.0,5.0,8.0,5.0,6.0,6.0
3923,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,5.0,6.4
3922,2020-04-09 01:00:00,5.0,8.0,7.0,7.0,5.0,6.0,6.4
3919,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,5.0,6.0,6.6
1989,2020-04-09 01:00:00,6.0,8.0,4.0,7.0,7.0,6.0,6.4
1990,2020-04-09 01:00:00,5.0,9.0,6.0,7.0,4.0,6.0,6.2
3915,2020-04-09 01:00:00,6.0,8.0,6.0,6.0,5.0,7.0,6.2
3914,2020-04-09 01:00:00,6.0,7.0,5.0,8.0,5.0,6.0,6.2
3913,2020-04-09 01:00:00,5.0,7.0,6.0,8.0,5.0,7.0,6.2
3912,2020-04-09 01:00:00,5.0,7.0,6.0,6.0,6.0,6.0,6.0
3910,2020-04-09 01:00:00,6.0,9.0,6.0,7.0,4.0,5.0,6.4
3909,2020-04-09 01:00:00,6.0,8.0,7.0,7.0,5.0,6.0,6.6
3907,2020-04-09 01:00:00,6.0,8.0,5.0,9.0,5.0,6.0,6.6
1991,2020-04-09 01:00:00,6.0,7.0,7.0,8.0,4.0,6.0,6.4
3905,2020-04-09 01:00:00,7.0,8.0,6.0,7.0,5.0,5.0,6.6
3903,2020-04-09 01:00:00,7.0,8.0,7.0,7.0,5.0,7.0,6.8
4304,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,6.0,6.0,6.8
4305,2020-04-09 01:00:00,6.0,9.0,5.0,6.0,5.0,6.0,6.2
4308,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,5.0,6.0,6.2
4710,2020-04-09 01:00:00,7.0,8.0,5.0,7.0,6.0,6.0,6.6
1732,2020-04-09 01:00:00,7.0,8.0,7.0,7.0,5.0,6.0,6.8
1733,2020-04-09 01:00:00,6.0,7.0,5.0,7.0,6.0,6.0,6.2
4701,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
4700,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,6.0,6.4
4695,2020-04-09 01:00:00,5.0,9.0,5.0,6.0,5.0,7.0,6.0
4694,2020-04-09 01:00:00,6.0,7.0,5.0,8.0,6.0,5.0,6.4
4711,2020-04-09 01:00:00,6.0,8.0,6.0,6.0,5.0,6.0,6.2
4691,2020-04-09 01:00:00,5.0,8.0,7.0,7.0,6.0,6.0,6.6
4689,2020-04-09 01:00:00,6.0,9.0,5.0,7.0,5.0,6.0,6.4
1738,2020-04-09 01:00:00,7.0,8.0,5.0,7.0,7.0,6.0,6.8
4681,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,4.0,7.0,6.2
4679,2020-04-09 01:00:00,6.0,9.0,5.0,6.0,6.0,6.0,6.4
4678,2020-04-09 01:00:00,7.0,8.0,5.0,8.0,5.0,6.0,6.6
4676,2020-04-09 01:00:00,6.0,8.0,5.0,5.0,5.0,6.0,5.8
1741,2020-04-09 01:00:00,6.0,9.0,5.0,7.0,6.0,6.0,6.6
1734,2020-04-09 01:00:00,7.0,8.0,7.0,6.0,5.0,6.0,6.6
4713,2020-04-09 01:00:00,7.0,8.0,6.0,8.0,5.0,7.0,6.8
4715,2020-04-09 01:00:00,5.0,8.0,6.0,6.0,5.0,6.0,6.0
4717,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,5.0,6.4
1722,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
1724,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,5.0,5.0,6.2
4741,2020-04-09 01:00:00,7.0,8.0,7.0,7.0,5.0,5.0,6.8
1725,2020-04-09 01:00:00,7.0,7.0,6.0,8.0,4.0,6.0,6.4
1728,2020-04-09 01:00:00,5.0,7.0,5.0,6.0,6.0,7.0,5.8
4737,2020-04-09 01:00:00,5.0,9.0,5.0,7.0,5.0,8.0,6.2
4736,2020-04-09 01:00:00,5.0,7.0,6.0,7.0,5.0,5.0,6.0
4733,2020-04-09 01:00:00,5.0,8.0,7.0,8.0,5.0,7.0,6.6
4732,2020-04-09 01:00:00,6.0,7.0,5.0,7.0,5.0,6.0,6.0
4731,2020-04-09 01:00:00,5.0,6.0,6.0,6.0,5.0,6.0,5.6
4730,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,5.0,6.0,6.6
4727,2020-04-09 01:00:00,5.0,8.0,5.0,6.0,5.0,6.0,5.8
1729,2020-04-09 01:00:00,6.0,9.0,5.0,7.0,5.0,7.0,6.4
4723,2020-04-09 01:00:00,4.0,9.0,6.0,8.0,5.0,6.0,6.4
4721,2020-04-09 01:00:00,7.0,7.0,7.0,8.0,5.0,7.0,6.8
4720,2020-04-09 01:00:00,5.0,9.0,7.0,7.0,5.0,5.0,6.6
4718,2020-04-09 01:00:00,7.0,10.0,7.0,7.0,4.0,7.0,7.0
4673,2020-04-09 01:00:00,7.0,8.0,7.0,7.0,4.0,5.0,6.6
4746,2020-04-09 01:00:00,5.0,8.0,7.0,6.0,4.0,5.0,6.0
4671,2020-04-09 01:00:00,7.0,9.0,5.0,7.0,5.0,6.0,6.6
4668,2020-04-09 01:00:00,5.0,10.0,7.0,7.0,5.0,5.0,6.8
4628,2020-04-09 01:00:00,5.0,8.0,6.0,7.0,4.0,6.0,6.0
4627,2020-04-09 01:00:00,7.0,8.0,6.0,7.0,6.0,6.0,6.8
4626,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,4.0,7.0,6.2
4624,2020-04-09 01:00:00,7.0,8.0,5.0,7.0,6.0,5.0,6.6
4623,2020-04-09 01:00:00,6.0,8.0,7.0,9.0,6.0,5.0,7.2
4622,2020-04-09 01:00:00,6.0,7.0,6.0,6.0,5.0,5.0,6.0
1759,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,5.0,6.0,6.2
1758,2020-04-09 01:00:00,6.0,9.0,7.0,6.0,5.0,5.0,6.6
1760,2020-04-09 01:00:00,6.0,7.0,6.0,8.0,5.0,6.0,6.4
1761,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,6.0,7.0,6.6
4613,2020-04-09 01:00:00,6.0,9.0,6.0,7.0,5.0,5.0,6.6
4612,2020-04-09 01:00:00,6.0,7.0,6.0,6.0,5.0,6.0,6.0
4611,2020-04-09 01:00:00,6.0,7.0,7.0,7.0,5.0,5.0,6.4
1764,2020-04-09 01:00:00,6.0,8.0,5.0,6.0,6.0,6.0,6.2
1766,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,5.0,6.0,6.6
1769,2020-04-09 01:00:00,8.0,9.0,7.0,6.0,5.0,7.0,7.0
4618,2020-04-09 01:00:00,5.0,7.0,6.0,7.0,4.0,5.0,5.8
4630,2020-04-09 01:00:00,5.0,8.0,6.0,6.0,6.0,8.0,6.2
4631,2020-04-09 01:00:00,5.0,8.0,6.0,6.0,4.0,5.0,5.8
4633,2020-04-09 01:00:00,4.0,8.0,6.0,7.0,4.0,7.0,5.8
1742,2020-04-09 01:00:00,7.0,7.0,7.0,7.0,5.0,5.0,6.6
1744,2020-04-09 01:00:00,6.0,7.0,6.0,8.0,5.0,6.0,6.4
1747,2020-04-09 01:00:00,6.0,9.0,6.0,7.0,5.0,6.0,6.6
4658,2020-04-09 01:00:00,7.0,8.0,6.0,7.0,4.0,8.0,6.4
4657,2020-04-09 01:00:00,5.0,8.0,6.0,7.0,5.0,5.0,6.2
4655,2020-04-09 01:00:00,5.0,7.0,6.0,7.0,6.0,5.0,6.2
1750,2020-04-09 01:00:00,7.0,7.0,7.0,6.0,5.0,4.0,6.4
4653,2020-04-09 01:00:00,6.0,9.0,7.0,8.0,5.0,6.0,7.0
4652,2020-04-09 01:00:00,6.0,7.0,5.0,6.0,6.0,7.0,6.0
1751,2020-04-09 01:00:00,6.0,8.0,5.0,8.0,5.0,5.0,6.4
1753,2020-04-09 01:00:00,5.0,9.0,6.0,7.0,5.0,6.0,6.4
4649,2020-04-09 01:00:00,7.0,10.0,6.0,7.0,4.0,5.0,6.8
4647,2020-04-09 01:00:00,5.0,7.0,5.0,7.0,5.0,6.0,5.8
4638,2020-04-09 01:00:00,6.0,8.0,6.0,6.0,5.0,6.0,6.2
4637,2020-04-09 01:00:00,8.0,7.0,6.0,9.0,5.0,7.0,7.0
4635,2020-04-09 01:00:00,5.0,7.0,6.0,7.0,5.0,6.0,6.0
1755,2020-04-09 01:00:00,6.0,7.0,7.0,8.0,4.0,6.0,6.4
4669,2020-04-09 01:00:00,5.0,9.0,7.0,7.0,6.0,5.0,6.8
4750,2020-04-09 01:00:00,6.0,8.0,7.0,6.0,4.0,6.0,6.2
4751,2020-04-09 01:00:00,5.0,8.0,6.0,8.0,5.0,7.0,6.4
4752,2020-04-09 01:00:00,7.0,8.0,6.0,7.0,5.0,7.0,6.6
4868,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,4.0,6.0,6.4
4867,2020-04-09 01:00:00,6.0,8.0,7.0,7.0,4.0,6.0,6.4
4866,2020-04-09 01:00:00,5.0,8.0,6.0,7.0,4.0,6.0,6.0
4865,2020-04-09 01:00:00,5.0,9.0,7.0,8.0,5.0,6.0,6.8
4862,2020-04-09 01:00:00,5.0,9.0,7.0,6.0,7.0,6.0,6.8
1678,2020-04-09 01:00:00,7.0,8.0,7.0,6.0,5.0,6.0,6.6
4858,2020-04-09 01:00:00,7.0,9.0,7.0,7.0,5.0,6.0,7.0
4869,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,4.0,7.0,6.2
4856,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,5.0,7.0,6.2
4852,2020-04-09 01:00:00,7.0,9.0,6.0,8.0,5.0,5.0,7.0
4851,2020-04-09 01:00:00,5.0,8.0,7.0,8.0,5.0,7.0,6.6
4850,2020-04-09 01:00:00,7.0,8.0,6.0,8.0,5.0,6.0,6.8
4848,2020-04-09 01:00:00,6.0,7.0,6.0,7.0,6.0,7.0,6.4
4845,2020-04-09 01:00:00,7.0,8.0,7.0,7.0,5.0,7.0,6.8
1684,2020-04-09 01:00:00,5.0,8.0,7.0,7.0,6.0,6.0,6.6
4840,2020-04-09 01:00:00,5.0,8.0,6.0,7.0,3.0,7.0,5.8
4853,2020-04-09 01:00:00,7.0,9.0,7.0,7.0,6.0,6.0,7.2
1675,2020-04-09 01:00:00,6.0,7.0,7.0,7.0,5.0,5.0,6.4
4873,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,5.0,6.4
1673,2020-04-09 01:00:00,7.0,9.0,7.0,6.0,6.0,5.0,7.0
4904,2020-04-09 01:00:00,6.0,8.0,5.0,8.0,4.0,5.0,6.2
4903,2020-04-09 01:00:00,7.0,7.0,6.0,7.0,5.0,6.0,6.4
1665,2020-04-09 01:00:00,6.0,8.0,7.0,6.0,6.0,7.0,6.6
1668,2020-04-09 01:00:00,7.0,9.0,6.0,9.0,5.0,6.0,7.2
4895,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
4894,2020-04-09 01:00:00,6.0,7.0,7.0,7.0,5.0,6.0,6.4
1669,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,4.0,7.0,6.2
4892,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,6.0,7.0,6.6
4891,2020-04-09 01:00:00,7.0,7.0,6.0,7.0,4.0,7.0,6.2
4886,2020-04-09 01:00:00,6.0,7.0,5.0,6.0,4.0,6.0,5.6
4885,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,6.0,5.0,6.6
1670,2020-04-09 01:00:00,6.0,8.0,7.0,8.0,6.0,6.0,7.0
1671,2020-04-09 01:00:00,7.0,8.0,4.0,7.0,4.0,5.0,6.0
4881,2020-04-09 01:00:00,5.0,8.0,5.0,7.0,5.0,7.0,6.0
4879,2020-04-09 01:00:00,7.0,8.0,6.0,8.0,5.0,6.0,6.8
4878,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,6.0,6.0,6.4
4877,2020-04-09 01:00:00,6.0,9.0,7.0,7.0,5.0,6.0,6.8
1687,2020-04-09 01:00:00,6.0,7.0,7.0,6.0,5.0,6.0,6.2
1690,2020-04-09 01:00:00,7.0,8.0,6.0,7.0,5.0,6.0,6.6
1693,2020-04-09 01:00:00,7.0,9.0,5.0,7.0,4.0,5.0,6.4
1697,2020-04-09 01:00:00,5.0,9.0,6.0,8.0,5.0,6.0,6.6
1713,2020-04-09 01:00:00,7.0,6.0,5.0,8.0,5.0,7.0,6.2
4783,2020-04-09 01:00:00,5.0,8.0,7.0,6.0,3.0,5.0,5.8
4780,2020-04-09 01:00:00,6.0,7.0,6.0,6.0,5.0,6.0,6.0
4779,2020-04-09 01:00:00,6.0,9.0,6.0,7.0,4.0,5.0,6.4
4778,2020-04-09 01:00:00,6.0,8.0,5.0,6.0,6.0,5.0,6.2
4776,2020-04-09 01:00:00,7.0,8.0,5.0,8.0,6.0,6.0,6.8
4774,2020-04-09 01:00:00,6.0,7.0,6.0,8.0,5.0,6.0,6.4
4771,2020-04-09 01:00:00,6.0,8.0,5.0,8.0,6.0,8.0,6.6
1714,2020-04-09 01:00:00,5.0,7.0,6.0,7.0,5.0,6.0,6.0
4768,2020-04-09 01:00:00,6.0,9.0,5.0,7.0,5.0,6.0,6.4
1716,2020-04-09 01:00:00,6.0,10.0,6.0,7.0,6.0,6.0,7.0
4765,2020-04-09 01:00:00,6.0,7.0,6.0,7.0,6.0,7.0,6.4
4764,2020-04-09 01:00:00,6.0,9.0,6.0,7.0,4.0,6.0,6.4
4763,2020-04-09 01:00:00,5.0,8.0,6.0,7.0,6.0,6.0,6.4
1717,2020-04-09 01:00:00,7.0,8.0,5.0,7.0,4.0,7.0,6.2
4756,2020-04-09 01:00:00,5.0,8.0,5.0,7.0,4.0,7.0,5.8
4753,2020-04-09 01:00:00,6.0,7.0,6.0,6.0,5.0,6.0,6.0
1710,2020-04-09 01:00:00,6.0,7.0,6.0,6.0,5.0,5.0,6.0
4603,2020-04-09 01:00:00,5.0,8.0,6.0,6.0,5.0,5.0,6.0
4789,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,3.0,6.0,6.0
4793,2020-04-09 01:00:00,5.0,7.0,6.0,6.0,6.0,7.0,6.0
4829,2020-04-09 01:00:00,6.0,8.0,7.0,6.0,5.0,6.0,6.4
1698,2020-04-09 01:00:00,6.0,9.0,6.0,7.0,5.0,6.0,6.6
4820,2020-04-09 01:00:00,6.0,7.0,5.0,6.0,4.0,6.0,5.6
4819,2020-04-09 01:00:00,5.0,9.0,5.0,6.0,5.0,5.0,6.0
4818,2020-04-09 01:00:00,6.0,9.0,7.0,6.0,5.0,6.0,6.6
4815,2020-04-09 01:00:00,5.0,6.0,6.0,7.0,6.0,6.0,6.0
1702,2020-04-09 01:00:00,6.0,6.0,6.0,7.0,4.0,5.0,5.8
4812,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,5.0,6.0,6.2
4811,2020-04-09 01:00:00,7.0,8.0,8.0,7.0,6.0,5.0,7.2
1703,2020-04-09 01:00:00,5.0,8.0,5.0,7.0,4.0,5.0,5.8
1704,2020-04-09 01:00:00,7.0,7.0,7.0,8.0,5.0,6.0,6.8
4807,2020-04-09 01:00:00,6.0,8.0,5.0,8.0,5.0,6.0,6.4
4805,2020-04-09 01:00:00,6.0,7.0,5.0,8.0,5.0,6.0,6.2
4804,2020-04-09 01:00:00,5.0,9.0,5.0,8.0,4.0,5.0,6.2
4802,2020-04-09 01:00:00,6.0,8.0,6.0,6.0,4.0,7.0,6.0
4798,2020-04-09 01:00:00,6.0,8.0,7.0,6.0,5.0,6.0,6.4
4797,2020-04-09 01:00:00,6.0,7.0,6.0,7.0,6.0,5.0,6.4
1707,2020-04-09 01:00:00,5.0,8.0,7.0,8.0,6.0,5.0,6.8
4602,2020-04-09 01:00:00,6.0,9.0,7.0,7.0,5.0,6.0,6.8
4601,2020-04-09 01:00:00,5.0,8.0,7.0,7.0,5.0,6.0,6.4
4593,2020-04-09 01:00:00,7.0,7.0,6.0,7.0,5.0,6.0,6.4
4404,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
1837,2020-04-09 01:00:00,6.0,8.0,6.0,6.0,5.0,5.0,6.2
4400,2020-04-09 01:00:00,7.0,7.0,6.0,6.0,6.0,6.0,6.4
4399,2020-04-09 01:00:00,7.0,7.0,6.0,7.0,4.0,5.0,6.2
4398,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,6.0,5.0,6.6
4396,2020-04-09 01:00:00,6.0,8.0,4.0,7.0,4.0,6.0,5.8
4395,2020-04-09 01:00:00,5.0,8.0,7.0,7.0,5.0,6.0,6.4
4405,2020-04-09 01:00:00,7.0,8.0,6.0,7.0,5.0,6.0,6.6
4394,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,5.0,6.0,6.4
4392,2020-04-09 01:00:00,5.0,7.0,5.0,7.0,5.0,6.0,5.8
4391,2020-04-09 01:00:00,6.0,10.0,6.0,7.0,7.0,7.0,7.2
4390,2020-04-09 01:00:00,7.0,9.0,7.0,8.0,5.0,6.0,7.2
4388,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,5.0,6.4
4386,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
4385,2020-04-09 01:00:00,7.0,9.0,6.0,8.0,5.0,5.0,7.0
4384,2020-04-09 01:00:00,5.0,9.0,6.0,7.0,4.0,6.0,6.2
4393,2020-04-09 01:00:00,7.0,7.0,5.0,6.0,4.0,7.0,5.8
4406,2020-04-09 01:00:00,6.0,8.0,6.0,9.0,7.0,6.0,7.2
1836,2020-04-09 01:00:00,5.0,8.0,5.0,7.0,5.0,7.0,6.0
4409,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,5.0,6.0,6.6
4443,2020-04-09 01:00:00,7.0,9.0,6.0,7.0,5.0,6.0,6.8
4442,2020-04-09 01:00:00,7.0,9.0,6.0,7.0,6.0,6.0,7.0
4441,2020-04-09 01:00:00,7.0,9.0,6.0,7.0,5.0,5.0,6.8
4440,2020-04-09 01:00:00,7.0,8.0,7.0,7.0,6.0,7.0,7.0
1829,2020-04-09 01:00:00,6.0,8.0,7.0,6.0,4.0,5.0,6.2
4438,2020-04-09 01:00:00,5.0,9.0,5.0,6.0,5.0,7.0,6.0
4434,2020-04-09 01:00:00,6.0,8.0,5.0,6.0,6.0,6.0,6.2
4433,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,7.0,6.0,7.0
4430,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,5.0,6.4
4429,2020-04-09 01:00:00,6.0,9.0,5.0,7.0,6.0,6.0,6.6
4427,2020-04-09 01:00:00,5.0,8.0,6.0,7.0,4.0,5.0,6.0
1832,2020-04-09 01:00:00,5.0,9.0,6.0,7.0,4.0,6.0,6.2
4422,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,5.0,7.0,6.4
4420,2020-04-09 01:00:00,6.0,8.0,7.0,7.0,4.0,6.0,6.4
4416,2020-04-09 01:00:00,5.0,10.0,5.0,7.0,5.0,5.0,6.4
4415,2020-04-09 01:00:00,5.0,9.0,6.0,7.0,4.0,6.0,6.2
4414,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,6.0,7.0,6.4
1839,2020-04-09 01:00:00,6.0,9.0,6.0,8.0,6.0,6.0,7.0
4382,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,6.0,5.0,6.8
4381,2020-04-09 01:00:00,6.0,9.0,6.0,7.0,4.0,6.0,6.4
4380,2020-04-09 01:00:00,6.0,9.0,6.0,6.0,5.0,6.0,6.4
4343,2020-04-09 01:00:00,5.0,7.0,6.0,5.0,5.0,7.0,5.6
4342,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,3.0,7.0,6.0
4340,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,5.0,6.0,6.4
4336,2020-04-09 01:00:00,6.0,7.0,8.0,7.0,5.0,7.0,6.6
4335,2020-04-09 01:00:00,6.0,8.0,7.0,7.0,5.0,5.0,6.6
4330,2020-04-09 01:00:00,6.0,9.0,7.0,8.0,5.0,6.0,7.0
4326,2020-04-09 01:00:00,7.0,8.0,5.0,7.0,7.0,7.0,6.8
4323,2020-04-09 01:00:00,7.0,9.0,6.0,7.0,5.0,6.0,6.8
4321,2020-04-09 01:00:00,5.0,8.0,6.0,8.0,5.0,6.0,6.4
4320,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,5.0,6.0,6.2
4318,2020-04-09 01:00:00,6.0,9.0,7.0,7.0,6.0,6.0,7.0
4317,2020-04-09 01:00:00,5.0,9.0,5.0,7.0,5.0,6.0,6.2
4316,2020-04-09 01:00:00,6.0,9.0,6.0,7.0,5.0,7.0,6.6
4313,2020-04-09 01:00:00,6.0,8.0,7.0,7.0,5.0,7.0,6.6
4312,2020-04-09 01:00:00,6.0,9.0,6.0,8.0,6.0,7.0,7.0
4310,2020-04-09 01:00:00,7.0,8.0,6.0,7.0,4.0,6.0,6.4
4309,2020-04-09 01:00:00,6.0,8.0,6.0,6.0,5.0,5.0,6.2
4344,2020-04-09 01:00:00,5.0,7.0,6.0,8.0,5.0,7.0,6.2
4447,2020-04-09 01:00:00,4.0,8.0,6.0,7.0,5.0,5.0,6.0
4346,2020-04-09 01:00:00,7.0,8.0,6.0,8.0,6.0,5.0,7.0
1850,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,5.0,5.0,6.4
4376,2020-04-09 01:00:00,5.0,9.0,6.0,8.0,7.0,6.0,7.0
4373,2020-04-09 01:00:00,6.0,10.0,7.0,6.0,4.0,5.0,6.6
4371,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,4.0,6.0,6.2
4370,2020-04-09 01:00:00,7.0,8.0,6.0,6.0,5.0,6.0,6.4
1841,2020-04-09 01:00:00,6.0,7.0,4.0,8.0,5.0,5.0,6.0
1843,2020-04-09 01:00:00,7.0,7.0,6.0,5.0,5.0,7.0,6.0
1844,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,5.0,6.0,6.2
4362,2020-04-09 01:00:00,7.0,8.0,6.0,7.0,5.0,5.0,6.6
4361,2020-04-09 01:00:00,8.0,6.0,6.0,6.0,4.0,7.0,6.0
4360,2020-04-09 01:00:00,7.0,9.0,5.0,7.0,5.0,6.0,6.6
4358,2020-04-09 01:00:00,5.0,7.0,7.0,8.0,5.0,5.0,6.4
4357,2020-04-09 01:00:00,6.0,6.0,7.0,8.0,5.0,6.0,6.4
1845,2020-04-09 01:00:00,5.0,9.0,5.0,7.0,4.0,6.0,6.0
4355,2020-04-09 01:00:00,6.0,9.0,6.0,6.0,4.0,6.0,6.2
4354,2020-04-09 01:00:00,6.0,8.0,5.0,8.0,4.0,7.0,6.2
1846,2020-04-09 01:00:00,5.0,8.0,6.0,8.0,5.0,7.0,6.4
1849,2020-04-09 01:00:00,6.0,7.0,8.0,7.0,5.0,7.0,6.6
4347,2020-04-09 01:00:00,6.0,8.0,7.0,8.0,6.0,6.0,7.0
2048,2020-04-09 01:00:00,6.0,8.0,7.0,8.0,5.0,7.0,6.8
4449,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,5.0,6.0,6.6
1825,2020-04-09 01:00:00,5.0,7.0,6.0,7.0,6.0,6.0,6.2
4546,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,5.0,6.0,6.6
4545,2020-04-09 01:00:00,5.0,7.0,7.0,6.0,5.0,5.0,6.0
4544,2020-04-09 01:00:00,7.0,9.0,7.0,7.0,6.0,5.0,7.2
4543,2020-04-09 01:00:00,6.0,7.0,7.0,7.0,5.0,6.0,6.4
4542,2020-04-09 01:00:00,6.0,8.0,6.0,6.0,6.0,6.0,6.4
1788,2020-04-09 01:00:00,7.0,7.0,6.0,6.0,5.0,5.0,6.2
4538,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,5.0,6.0,6.4
4547,2020-04-09 01:00:00,6.0,7.0,6.0,8.0,5.0,5.0,6.4
4537,2020-04-09 01:00:00,5.0,8.0,6.0,7.0,4.0,6.0,6.0
4534,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,4.0,6.0,6.2
1789,2020-04-09 01:00:00,6.0,7.0,5.0,8.0,5.0,7.0,6.2
1794,2020-04-09 01:00:00,5.0,8.0,7.0,9.0,5.0,7.0,6.8
4525,2020-04-09 01:00:00,7.0,9.0,7.0,6.0,5.0,8.0,6.8
1796,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,5.0,6.0,6.6
1798,2020-04-09 01:00:00,6.0,8.0,6.0,6.0,4.0,6.0,6.0
4522,2020-04-09 01:00:00,6.0,8.0,7.0,7.0,4.0,6.0,6.4
4535,2020-04-09 01:00:00,7.0,9.0,7.0,7.0,4.0,7.0,6.8
1787,2020-04-09 01:00:00,4.0,8.0,5.0,7.0,5.0,5.0,5.8
4550,2020-04-09 01:00:00,6.0,9.0,6.0,8.0,4.0,7.0,6.6
4557,2020-04-09 01:00:00,7.0,7.0,6.0,6.0,6.0,6.0,6.4
1774,2020-04-09 01:00:00,7.0,8.0,6.0,8.0,6.0,6.0,7.0
4591,2020-04-09 01:00:00,4.0,8.0,6.0,6.0,5.0,7.0,5.8
4588,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,4.0,5.0,6.2
4586,2020-04-09 01:00:00,6.0,7.0,5.0,7.0,4.0,5.0,5.8
4581,2020-04-09 01:00:00,7.0,9.0,6.0,8.0,5.0,6.0,7.0
4580,2020-04-09 01:00:00,6.0,8.0,5.0,7.0,4.0,7.0,6.0
4578,2020-04-09 01:00:00,6.0,9.0,7.0,8.0,5.0,7.0,7.0
1778,2020-04-09 01:00:00,7.0,8.0,5.0,7.0,4.0,5.0,6.2
4575,2020-04-09 01:00:00,5.0,9.0,6.0,7.0,5.0,6.0,6.4
4574,2020-04-09 01:00:00,5.0,7.0,5.0,7.0,5.0,6.0,5.8
4571,2020-04-09 01:00:00,5.0,9.0,5.0,6.0,5.0,3.0,6.0
4570,2020-04-09 01:00:00,5.0,8.0,5.0,6.0,5.0,5.0,5.8
1779,2020-04-09 01:00:00,5.0,9.0,6.0,8.0,3.0,5.0,6.2
4567,2020-04-09 01:00:00,6.0,8.0,6.0,7.0,4.0,6.0,6.2
4562,2020-04-09 01:00:00,7.0,7.0,6.0,6.0,4.0,6.0,6.0
1781,2020-04-09 01:00:00,5.0,8.0,5.0,7.0,6.0,5.0,6.2
1782,2020-04-09 01:00:00,5.0,7.0,5.0,8.0,6.0,6.0,6.2
1799,2020-04-09 01:00:00,7.0,5.0,5.0,7.0,4.0,7.0,5.6
4519,2020-04-09 01:00:00,6.0,9.0,6.0,8.0,6.0,7.0,7.0
4518,2020-04-09 01:00:00,6.0,7.0,6.0,6.0,5.0,6.0,6.0
4516,2020-04-09 01:00:00,6.0,8.0,7.0,6.0,5.0,6.0,6.4
4480,2020-04-09 01:00:00,6.0,8.0,6.0,8.0,4.0,7.0,6.4
1810,2020-04-09 01:00:00,7.0,7.0,6.0,7.0,4.0,6.0,6.2
4478,2020-04-09 01:00:00,5.0,8.0,6.0,7.0,6.0,6.0,6.4
