,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
680,2020-04-08 09:35:00,4.0,7.0,3.0,1.0,3.0,1.0,3.6
1232,2020-04-08 09:35:00,4.0,7.0,4.0,1.0,3.0,2.0,3.8
1206,2020-04-08 09:35:00,3.0,6.0,5.0,0.0,2.0,1.0,3.2
546,2020-04-08 09:35:00,3.0,6.0,4.0,2.0,3.0,1.0,3.6
1217,2020-04-08 09:35:00,4.0,7.0,5.0,1.0,2.0,2.0,3.8
1160,2020-04-08 09:35:00,4.0,5.0,4.0,0.0,4.0,1.0,3.4
1263,2020-04-08 09:35:00,6.0,6.0,4.0,-0.0,3.0,2.0,3.8
838,2020-04-08 09:35:00,3.0,6.0,4.0,0.0,3.0,2.0,3.2
970,2020-04-08 09:35:00,3.0,6.0,4.0,1.0,3.0,0.0,3.4
696,2020-04-08 09:35:00,5.0,6.0,3.0,1.0,4.0,1.0,3.8
871,2020-04-08 09:35:00,4.0,6.0,4.0,1.0,4.0,0.0,3.8
434,2020-04-08 09:35:00,4.0,10.0,10.0,10.0,7.0,1.0,8.2
1055,2020-04-08 09:35:00,4.0,6.0,3.0,1.0,2.0,0.0,3.2
989,2020-04-08 09:35:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
866,2020-04-08 09:35:00,3.0,6.0,3.0,2.0,2.0,0.0,3.2
772,2020-04-08 09:35:00,4.0,7.0,4.0,-0.0,3.0,0.0,3.6
598,2020-04-08 09:35:00,2.0,7.0,3.0,0.0,3.0,2.0,3.0
933,2020-04-08 09:35:00,5.0,6.0,3.0,2.0,3.0,0.0,3.8
606,2020-04-08 09:35:00,5.0,6.0,5.0,1.0,2.0,0.0,3.8
941,2020-04-08 09:35:00,5.0,7.0,4.0,1.0,4.0,1.0,4.2
942,2020-04-08 09:35:00,5.0,7.0,4.0,2.0,3.0,1.0,4.2
591,2020-04-08 09:35:00,4.0,6.0,4.0,-0.0,4.0,1.0,3.6
657,2020-04-08 09:35:00,5.0,6.0,4.0,1.0,3.0,2.0,3.8
585,2020-04-08 09:35:00,3.0,6.0,4.0,0.0,3.0,1.0,3.2
583,2020-04-08 09:35:00,4.0,7.0,4.0,1.0,3.0,1.0,3.8
1235,2020-04-08 09:35:00,4.0,6.0,4.0,1.0,4.0,1.0,3.8
1103,2020-04-08 09:35:00,3.0,6.0,4.0,1.0,2.0,0.0,3.2
757,2020-04-08 09:40:00,4.0,7.0,3.0,1.0,3.0,1.0,3.6
720,2020-04-08 09:40:00,3.0,4.0,4.0,1.0,2.0,1.0,2.8
1188,2020-04-08 09:40:00,6.0,7.0,4.0,0.0,2.0,2.0,3.8
1244,2020-04-08 09:40:00,6.0,8.0,3.0,0.0,3.0,-0.0,4.0
776,2020-04-08 09:40:00,6.0,5.0,4.0,1.0,3.0,2.0,3.8
642,2020-04-08 09:40:00,4.0,5.0,3.0,0.0,3.0,0.0,3.0
548,2020-04-08 09:40:00,5.0,5.0,4.0,1.0,4.0,-0.0,3.8
702,2020-04-08 09:40:00,4.0,7.0,4.0,2.0,2.0,1.0,3.8
596,2020-04-08 09:40:00,4.0,7.0,6.0,1.0,3.0,1.0,4.2
921,2020-04-08 09:40:00,5.0,7.0,4.0,2.0,3.0,1.0,4.2
1110,2020-04-08 09:40:00,5.0,7.0,4.0,0.0,3.0,2.0,3.8
1247,2020-04-08 09:40:00,5.0,6.0,5.0,1.0,2.0,1.0,3.8
827,2020-04-08 09:40:00,4.0,6.0,5.0,0.0,3.0,1.0,3.6
903,2020-04-08 09:40:00,3.0,5.0,4.0,2.0,3.0,1.0,3.4
964,2020-04-08 09:40:00,5.0,6.0,4.0,1.0,3.0,1.0,3.8
1190,2020-04-08 09:40:00,3.0,6.0,5.0,1.0,3.0,1.0,3.6
982,2020-04-08 09:40:00,4.0,5.0,5.0,3.0,4.0,1.0,4.2
1007,2020-04-08 09:40:00,3.0,5.0,4.0,2.0,1.0,0.0,3.0
880,2020-04-08 09:40:00,4.0,5.0,5.0,2.0,3.0,1.0,3.8
672,2020-04-08 09:40:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
914,2020-04-08 09:40:00,3.0,7.0,3.0,2.0,3.0,1.0,3.6
815,2020-04-08 09:40:00,4.0,7.0,5.0,1.0,3.0,1.0,4.0
1184,2020-04-08 09:45:00,4.0,6.0,2.0,-0.0,2.0,0.0,2.8
818,2020-04-08 09:45:00,4.0,5.0,4.0,2.0,4.0,-0.0,3.8
836,2020-04-08 09:45:00,3.0,7.0,5.0,0.0,3.0,1.0,3.6
1009,2020-04-08 09:45:00,4.0,7.0,4.0,1.0,3.0,1.0,3.8
608,2020-04-08 09:45:00,3.0,4.0,3.0,1.0,2.0,2.0,2.6
1034,2020-04-08 09:45:00,4.0,5.0,4.0,0.0,3.0,1.0,3.2
974,2020-04-08 09:45:00,4.0,7.0,3.0,1.0,3.0,2.0,3.6
753,2020-04-08 09:45:00,4.0,6.0,4.0,1.0,3.0,2.0,3.6
962,2020-04-08 09:45:00,4.0,8.0,4.0,1.0,2.0,3.0,3.8
762,2020-04-08 09:45:00,3.0,6.0,3.0,1.0,3.0,1.0,3.2
1026,2020-04-08 09:45:00,5.0,6.0,5.0,1.0,2.0,1.0,3.8
860,2020-04-08 09:45:00,4.0,5.0,4.0,1.0,3.0,0.0,3.4
909,2020-04-08 09:45:00,5.0,5.0,4.0,2.0,4.0,-0.0,4.0
611,2020-04-08 09:45:00,5.0,7.0,5.0,0.0,3.0,1.0,4.0
1240,2020-04-08 09:45:00,3.0,6.0,5.0,2.0,4.0,0.0,4.0
1183,2020-04-08 09:45:00,4.0,6.0,4.0,1.0,3.0,0.0,3.6
1268,2020-04-08 09:50:00,4.0,5.0,3.0,-0.0,3.0,1.0,3.0
632,2020-04-08 09:50:00,4.0,7.0,4.0,1.0,4.0,1.0,4.0
612,2020-04-08 09:50:00,4.0,7.0,5.0,2.0,3.0,2.0,4.2
1250,2020-04-08 09:50:00,3.0,6.0,4.0,0.0,3.0,1.0,3.2
1043,2020-04-08 09:50:00,5.0,7.0,4.0,-0.0,4.0,0.0,4.0
889,2020-04-08 09:50:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
1118,2020-04-08 09:50:00,4.0,5.0,3.0,1.0,4.0,0.0,3.4
664,2020-04-08 09:50:00,3.0,6.0,3.0,1.0,2.0,2.0,3.0
971,2020-04-08 09:50:00,4.0,6.0,4.0,2.0,3.0,0.0,3.8
1123,2020-04-08 09:50:00,2.0,5.0,5.0,0.0,2.0,1.0,2.8
907,2020-04-08 09:50:00,4.0,6.0,5.0,1.0,3.0,2.0,3.8
1130,2020-04-08 09:50:00,4.0,5.0,5.0,2.0,4.0,2.0,4.0
1185,2020-04-08 09:50:00,5.0,6.0,3.0,0.0,4.0,1.0,3.6
694,2020-04-08 09:50:00,5.0,6.0,4.0,1.0,4.0,1.0,4.0
773,2020-04-08 09:50:00,4.0,6.0,4.0,2.0,3.0,1.0,3.8
891,2020-04-08 09:50:00,4.0,6.0,3.0,1.0,2.0,1.0,3.2
864,2020-04-08 09:50:00,4.0,6.0,3.0,2.0,3.0,1.0,3.6
1099,2020-04-08 09:50:00,4.0,5.0,3.0,1.0,5.0,-0.0,3.6
1085,2020-04-08 09:50:00,4.0,6.0,3.0,2.0,2.0,2.0,3.4
1146,2020-04-08 09:50:00,3.0,5.0,3.0,1.0,3.0,2.0,3.0
258,2020-04-08 09:50:00,0.0,5.0,7.0,6.0,2.0,,4.0
767,2020-04-08 09:50:00,4.0,8.0,4.0,1.0,3.0,2.0,4.0
998,2020-04-08 09:50:00,4.0,6.0,3.0,1.0,2.0,-0.0,3.2
786,2020-04-08 09:55:00,4.0,7.0,3.0,1.0,3.0,1.0,3.6
760,2020-04-08 09:55:00,4.0,5.0,4.0,1.0,3.0,2.0,3.4
1087,2020-04-08 09:55:00,5.0,5.0,4.0,2.0,2.0,1.0,3.6
578,2020-04-08 09:55:00,4.0,5.0,4.0,0.0,3.0,1.0,3.2
995,2020-04-08 09:55:00,4.0,6.0,4.0,1.0,4.0,-0.0,3.8
573,2020-04-08 09:55:00,4.0,6.0,4.0,1.0,3.0,2.0,3.6
675,2020-04-08 09:55:00,4.0,7.0,5.0,2.0,3.0,-0.0,4.2
684,2020-04-08 09:55:00,4.0,6.0,4.0,2.0,3.0,2.0,3.8
697,2020-04-08 09:55:00,3.0,6.0,5.0,0.0,4.0,0.0,3.6
544,2020-04-08 09:55:00,4.0,6.0,5.0,0.0,4.0,1.0,3.8
929,2020-04-08 09:55:00,4.0,5.0,4.0,1.0,3.0,1.0,3.4
1137,2020-04-08 09:55:00,4.0,6.0,4.0,1.0,4.0,1.0,3.8
669,2020-04-08 09:55:00,3.0,6.0,4.0,2.0,4.0,0.0,3.8
973,2020-04-08 09:55:00,5.0,6.0,5.0,0.0,2.0,0.0,3.6
820,2020-04-08 09:55:00,4.0,6.0,5.0,1.0,3.0,1.0,3.8
737,2020-04-08 09:55:00,4.0,5.0,5.0,2.0,3.0,-0.0,3.8
1011,2020-04-08 09:55:00,3.0,6.0,6.0,1.0,3.0,2.0,3.8
1208,2020-04-08 09:55:00,6.0,5.0,3.0,0.0,2.0,1.0,3.2
999,2020-04-08 09:55:00,4.0,7.0,3.0,0.0,3.0,1.0,3.4
1147,2020-04-08 10:00:00,4.0,6.0,2.0,-0.0,4.0,-0.0,3.2
1175,2020-04-08 10:00:00,5.0,5.0,5.0,2.0,3.0,0.0,4.0
938,2020-04-08 10:00:00,4.0,6.0,4.0,1.0,4.0,2.0,3.8
952,2020-04-08 10:00:00,4.0,6.0,4.0,2.0,4.0,1.0,4.0
1068,2020-04-08 10:00:00,4.0,6.0,5.0,1.0,3.0,0.0,3.8
1067,2020-04-08 10:00:00,3.0,7.0,4.0,0.0,3.0,0.0,3.4
899,2020-04-08 10:00:00,4.0,6.0,4.0,1.0,4.0,2.0,3.8
934,2020-04-08 10:00:00,3.0,5.0,4.0,0.0,2.0,1.0,2.8
781,2020-04-08 10:00:00,4.0,6.0,3.0,0.0,4.0,1.0,3.4
674,2020-04-08 10:00:00,5.0,7.0,4.0,1.0,3.0,0.0,4.0
1216,2020-04-08 10:00:00,4.0,6.0,3.0,1.0,4.0,1.0,3.6
628,2020-04-08 10:00:00,3.0,6.0,4.0,1.0,2.0,2.0,3.2
1199,2020-04-08 10:00:00,5.0,7.0,3.0,1.0,2.0,2.0,3.6
1053,2020-04-08 10:00:00,3.0,5.0,5.0,2.0,3.0,1.0,3.6
1167,2020-04-08 10:05:00,4.0,5.0,5.0,4.0,3.0,1.0,4.2
1121,2020-04-08 10:05:00,4.0,7.0,4.0,1.0,1.0,2.0,3.4
733,2020-04-08 10:05:00,3.0,5.0,5.0,1.0,3.0,1.0,3.4
1008,2020-04-08 10:05:00,4.0,7.0,5.0,0.0,2.0,0.0,3.6
1150,2020-04-08 10:05:00,5.0,6.0,3.0,2.0,2.0,-0.0,3.6
1228,2020-04-08 10:05:00,3.0,6.0,3.0,0.0,2.0,1.0,2.8
925,2020-04-08 10:05:00,4.0,8.0,4.0,1.0,3.0,2.0,4.0
1134,2020-04-08 10:05:00,5.0,6.0,4.0,0.0,3.0,1.0,3.6
1057,2020-04-08 10:05:00,2.0,6.0,4.0,1.0,3.0,2.0,3.2
1241,2020-04-08 10:05:00,4.0,7.0,4.0,1.0,3.0,0.0,3.8
939,2020-04-08 10:05:00,3.0,5.0,4.0,1.0,3.0,1.0,3.2
994,2020-04-08 10:05:00,4.0,6.0,5.0,0.0,3.0,1.0,3.6
1136,2020-04-08 10:05:00,4.0,6.0,4.0,2.0,3.0,-0.0,3.8
624,2020-04-08 10:05:00,4.0,6.0,4.0,2.0,3.0,2.0,3.8
1100,2020-04-08 10:10:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
811,2020-04-08 10:10:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
1236,2020-04-08 10:10:00,5.0,6.0,5.0,1.0,3.0,1.0,4.0
1006,2020-04-08 10:10:00,4.0,6.0,4.0,1.0,4.0,1.0,3.8
803,2020-04-08 10:10:00,4.0,7.0,5.0,1.0,3.0,1.0,4.0
1245,2020-04-08 10:10:00,4.0,7.0,4.0,2.0,3.0,1.0,4.0
616,2020-04-08 10:10:00,4.0,6.0,4.0,-0.0,3.0,1.0,3.4
700,2020-04-08 10:10:00,5.0,7.0,4.0,1.0,2.0,1.0,3.8
739,2020-04-08 10:10:00,4.0,6.0,4.0,2.0,3.0,2.0,3.8
706,2020-04-08 10:10:00,5.0,6.0,5.0,1.0,4.0,1.0,4.2
865,2020-04-08 10:10:00,3.0,6.0,3.0,1.0,3.0,2.0,3.2
1178,2020-04-08 10:10:00,5.0,6.0,4.0,1.0,4.0,1.0,4.0
1041,2020-04-08 10:10:00,3.0,6.0,5.0,1.0,3.0,1.0,3.6
1058,2020-04-08 10:10:00,5.0,6.0,4.0,1.0,1.0,2.0,3.4
788,2020-04-08 10:10:00,4.0,7.0,4.0,0.0,3.0,1.0,3.6
1177,2020-04-08 10:10:00,3.0,5.0,4.0,0.0,4.0,-0.0,3.2
1438,2020-04-08 10:15:00,3.0,5.0,5.0,1.0,2.0,0.0,3.2
663,2020-04-08 10:15:00,4.0,6.0,4.0,2.0,2.0,2.0,3.6
676,2020-04-08 10:15:00,3.0,5.0,4.0,-0.0,2.0,0.0,2.8
561,2020-04-08 10:15:00,4.0,6.0,3.0,2.0,1.0,0.0,3.2
874,2020-04-08 10:15:00,5.0,6.0,5.0,-0.0,2.0,1.0,3.6
1411,2020-04-08 10:15:00,3.0,6.0,3.0,1.0,5.0,0.0,3.6
1397,2020-04-08 10:15:00,4.0,6.0,5.0,2.0,2.0,-0.0,3.8
1332,2020-04-08 10:15:00,3.0,5.0,3.0,1.0,2.0,-0.0,2.8
1260,2020-04-08 10:15:00,3.0,7.0,4.0,0.0,3.0,1.0,3.4
808,2020-04-08 10:15:00,4.0,5.0,4.0,0.0,3.0,-0.0,3.2
783,2020-04-08 10:15:00,4.0,5.0,5.0,2.0,1.0,1.0,3.4
1384,2020-04-08 10:15:00,4.0,6.0,4.0,1.0,2.0,1.0,3.4
558,2020-04-08 10:15:00,5.0,7.0,2.0,1.0,3.0,1.0,3.6
1077,2020-04-08 10:15:00,5.0,6.0,4.0,-0.0,3.0,0.0,3.6
1444,2020-04-08 10:15:00,4.0,4.0,5.0,0.0,4.0,0.0,3.4
1114,2020-04-08 10:15:00,4.0,5.0,3.0,0.0,4.0,-0.0,3.2
804,2020-04-08 10:15:00,3.0,6.0,4.0,2.0,2.0,1.0,3.4
869,2020-04-08 10:15:00,2.0,5.0,5.0,1.0,3.0,2.0,3.2
587,2020-04-08 10:15:00,4.0,7.0,4.0,2.0,3.0,1.0,4.0
650,2020-04-08 10:15:00,3.0,7.0,3.0,1.0,3.0,2.0,3.4
1098,2020-04-08 10:15:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
919,2020-04-08 10:15:00,4.0,6.0,3.0,2.0,3.0,2.0,3.6
849,2020-04-08 10:15:00,4.0,7.0,4.0,1.0,3.0,1.0,3.8
592,2020-04-08 10:15:00,3.0,6.0,3.0,1.0,3.0,2.0,3.2
559,2020-04-08 10:20:00,3.0,6.0,4.0,2.0,3.0,2.0,3.6
1133,2020-04-08 10:20:00,3.0,6.0,3.0,1.0,3.0,1.0,3.2
1151,2020-04-08 10:20:00,3.0,5.0,4.0,1.0,3.0,0.0,3.2
967,2020-04-08 10:20:00,4.0,6.0,4.0,0.0,3.0,0.0,3.4
1036,2020-04-08 10:20:00,4.0,6.0,3.0,1.0,4.0,0.0,3.6
856,2020-04-08 10:20:00,4.0,6.0,4.0,0.0,4.0,1.0,3.6
653,2020-04-08 10:20:00,3.0,5.0,4.0,1.0,3.0,2.0,3.2
1385,2020-04-08 10:20:00,4.0,6.0,5.0,1.0,4.0,-0.0,4.0
1239,2020-04-08 10:20:00,5.0,7.0,4.0,0.0,4.0,1.0,4.0
1347,2020-04-08 10:20:00,5.0,6.0,4.0,-0.0,2.0,-0.0,3.4
590,2020-04-08 10:20:00,4.0,7.0,4.0,2.0,2.0,1.0,3.8
975,2020-04-08 10:20:00,5.0,6.0,6.0,1.0,2.0,2.0,4.0
1010,2020-04-08 10:20:00,4.0,6.0,4.0,2.0,3.0,0.0,3.8
1353,2020-04-08 10:20:00,4.0,6.0,4.0,2.0,3.0,1.0,3.8
1388,2020-04-08 10:20:00,4.0,5.0,4.0,1.0,2.0,-0.0,3.2
1165,2020-04-08 10:20:00,4.0,6.0,5.0,2.0,3.0,2.0,4.0
774,2020-04-08 10:20:00,4.0,6.0,4.0,0.0,4.0,0.0,3.6
1215,2020-04-08 10:20:00,4.0,5.0,4.0,1.0,3.0,2.0,3.4
900,2020-04-08 10:20:00,4.0,5.0,4.0,2.0,3.0,1.0,3.6
1044,2020-04-08 10:20:00,4.0,6.0,4.0,-0.0,4.0,1.0,3.6
1227,2020-04-08 10:20:00,4.0,6.0,4.0,1.0,2.0,1.0,3.4
1322,2020-04-08 10:20:00,4.0,6.0,4.0,2.0,3.0,1.0,3.8
1076,2020-04-08 10:20:00,3.0,6.0,4.0,2.0,3.0,2.0,3.6
1361,2020-04-08 10:25:00,3.0,6.0,4.0,2.0,2.0,-0.0,3.4
1400,2020-04-08 10:25:00,4.0,7.0,5.0,0.0,2.0,1.0,3.6
902,2020-04-08 10:25:00,5.0,6.0,4.0,1.0,4.0,1.0,4.0
1383,2020-04-08 10:25:00,4.0,6.0,4.0,1.0,2.0,0.0,3.4
1282,2020-04-08 10:25:00,5.0,5.0,3.0,0.0,4.0,0.0,3.4
1101,2020-04-08 10:25:00,5.0,6.0,3.0,2.0,3.0,0.0,3.8
787,2020-04-08 10:25:00,5.0,6.0,4.0,-0.0,3.0,1.0,3.6
1141,2020-04-08 10:25:00,4.0,6.0,4.0,-0.0,3.0,1.0,3.4
1139,2020-04-08 10:25:00,4.0,8.0,4.0,1.0,4.0,2.0,4.2
1035,2020-04-08 10:25:00,4.0,5.0,3.0,1.0,4.0,1.0,3.4
1430,2020-04-08 10:25:00,4.0,5.0,5.0,1.0,4.0,0.0,3.8
1182,2020-04-08 10:25:00,5.0,6.0,3.0,0.0,3.0,1.0,3.4
845,2020-04-08 10:25:00,4.0,6.0,4.0,1.0,3.0,2.0,3.6
1427,2020-04-08 10:30:00,3.0,6.0,4.0,1.0,3.0,,3.4
1174,2020-04-08 10:30:00,5.0,5.0,3.0,0.0,3.0,0.0,3.2
1359,2020-04-08 10:30:00,3.0,7.0,3.0,0.0,4.0,0.0,3.4
1308,2020-04-08 10:30:00,4.0,7.0,4.0,2.0,3.0,0.0,4.0
948,2020-04-08 10:30:00,4.0,5.0,5.0,2.0,3.0,1.0,3.8
990,2020-04-08 10:30:00,4.0,6.0,5.0,0.0,3.0,2.0,3.6
1366,2020-04-08 10:30:00,4.0,7.0,4.0,1.0,4.0,0.0,4.0
825,2020-04-08 10:30:00,5.0,6.0,5.0,1.0,4.0,0.0,4.2
1375,2020-04-08 10:30:00,3.0,5.0,4.0,1.0,3.0,1.0,3.2
1394,2020-04-08 10:30:00,5.0,6.0,3.0,0.0,3.0,0.0,3.4
1005,2020-04-08 10:30:00,3.0,5.0,4.0,2.0,3.0,0.0,3.4
586,2020-04-08 10:30:00,4.0,6.0,2.0,1.0,3.0,1.0,3.2
1413,2020-04-08 10:30:00,3.0,7.0,5.0,2.0,2.0,0.0,3.8
1376,2020-04-08 10:30:00,3.0,6.0,5.0,-0.0,2.0,0.0,3.2
1417,2020-04-08 10:30:00,3.0,5.0,4.0,1.0,2.0,1.0,3.0
1246,2020-04-08 10:30:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
1344,2020-04-08 10:30:00,3.0,6.0,4.0,1.0,1.0,0.0,3.0
920,2020-04-08 10:30:00,4.0,6.0,4.0,2.0,2.0,1.0,3.6
1341,2020-04-08 10:30:00,4.0,5.0,5.0,1.0,2.0,0.0,3.4
647,2020-04-08 10:30:00,3.0,7.0,4.0,1.0,4.0,2.0,3.8
1328,2020-04-08 10:30:00,5.0,5.0,4.0,1.0,3.0,0.0,3.6
1326,2020-04-08 10:30:00,4.0,6.0,5.0,3.0,3.0,0.0,4.2
754,2020-04-08 10:35:00,3.0,7.0,4.0,1.0,3.0,1.0,3.6
1060,2020-04-08 10:35:00,4.0,6.0,5.0,1.0,3.0,1.0,3.8
641,2020-04-08 10:35:00,4.0,5.0,5.0,2.0,3.0,2.0,3.8
1363,2020-04-08 10:35:00,3.0,7.0,4.0,1.0,4.0,1.0,3.8
1027,2020-04-08 10:35:00,4.0,6.0,4.0,2.0,3.0,1.0,3.8
1213,2020-04-08 10:35:00,4.0,7.0,4.0,2.0,3.0,1.0,4.0
1372,2020-04-08 10:35:00,4.0,6.0,4.0,1.0,1.0,0.0,3.2
922,2020-04-08 10:35:00,4.0,5.0,5.0,2.0,4.0,1.0,4.0
1461,2020-04-08 10:35:00,4.0,6.0,4.0,1.0,3.0,-0.0,3.6
822,2020-04-08 10:35:00,4.0,6.0,3.0,-0.0,2.0,0.0,3.0
895,2020-04-08 10:35:00,5.0,7.0,4.0,0.0,4.0,1.0,4.0
719,2020-04-08 10:35:00,5.0,6.0,4.0,1.0,3.0,0.0,3.8
1132,2020-04-08 10:35:00,4.0,6.0,3.0,0.0,2.0,1.0,3.0
842,2020-04-08 10:35:00,4.0,6.0,4.0,1.0,4.0,2.0,3.8
896,2020-04-08 10:35:00,4.0,5.0,2.0,2.0,4.0,2.0,3.4
728,2020-04-08 10:35:00,4.0,6.0,4.0,1.0,3.0,2.0,3.6
1374,2020-04-08 10:35:00,3.0,6.0,5.0,2.0,2.0,-0.0,3.6
1393,2020-04-08 10:35:00,5.0,6.0,5.0,-0.0,2.0,0.0,3.6
1300,2020-04-08 10:40:00,4.0,6.0,4.0,1.0,3.0,-0.0,3.6
1355,2020-04-08 10:40:00,5.0,6.0,4.0,1.0,3.0,0.0,3.8
1452,2020-04-08 10:40:00,4.0,6.0,5.0,1.0,3.0,1.0,3.8
580,2020-04-08 10:40:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
1410,2020-04-08 10:40:00,3.0,5.0,5.0,1.0,2.0,0.0,3.2
1307,2020-04-08 10:40:00,3.0,6.0,3.0,1.0,3.0,1.0,3.2
1337,2020-04-08 10:40:00,3.0,5.0,4.0,1.0,3.0,0.0,3.2
1460,2020-04-08 10:40:00,4.0,5.0,4.0,-0.0,5.0,0.0,3.6
915,2020-04-08 10:40:00,6.0,7.0,4.0,1.0,1.0,2.0,3.8
1111,2020-04-08 10:40:00,4.0,7.0,5.0,1.0,2.0,1.0,3.8
1155,2020-04-08 10:40:00,4.0,5.0,5.0,1.0,2.0,1.0,3.4
1442,2020-04-08 10:40:00,4.0,6.0,5.0,0.0,2.0,-0.0,3.4
724,2020-04-08 10:40:00,4.0,6.0,4.0,1.0,3.0,0.0,3.6
978,2020-04-08 10:40:00,5.0,6.0,4.0,2.0,2.0,0.0,3.8
1259,2020-04-08 10:40:00,4.0,6.0,3.0,0.0,2.0,0.0,3.0
1440,2020-04-08 10:40:00,5.0,7.0,3.0,1.0,2.0,1.0,3.6
738,2020-04-08 10:40:00,4.0,7.0,3.0,2.0,4.0,1.0,4.0
906,2020-04-08 10:40:00,5.0,7.0,5.0,1.0,3.0,1.0,4.2
1272,2020-04-08 10:40:00,4.0,7.0,4.0,0.0,2.0,-0.0,3.4
1459,2020-04-08 10:40:00,4.0,6.0,4.0,1.0,2.0,-0.0,3.4
1321,2020-04-08 10:45:00,5.0,6.0,4.0,0.0,3.0,0.0,3.6
1368,2020-04-08 10:45:00,4.0,7.0,4.0,2.0,3.0,1.0,4.0
631,2020-04-08 10:45:00,4.0,7.0,4.0,2.0,2.0,2.0,3.8
1351,2020-04-08 10:45:00,4.0,6.0,4.0,1.0,3.0,-0.0,3.6
1416,2020-04-08 10:45:00,4.0,6.0,3.0,1.0,3.0,0.0,3.4
1203,2020-04-08 10:45:00,3.0,6.0,3.0,1.0,3.0,1.0,3.2
1432,2020-04-08 10:45:00,4.0,6.0,4.0,1.0,4.0,-0.0,3.8
1161,2020-04-08 10:45:00,4.0,4.0,5.0,1.0,3.0,1.0,3.4
687,2020-04-08 10:45:00,3.0,7.0,4.0,1.0,3.0,0.0,3.6
1291,2020-04-08 10:45:00,5.0,6.0,3.0,1.0,4.0,1.0,3.8
736,2020-04-08 10:45:00,4.0,7.0,3.0,2.0,2.0,1.0,3.6
1457,2020-04-08 10:45:00,4.0,7.0,3.0,1.0,4.0,-0.0,3.8
555,2020-04-08 10:45:00,4.0,7.0,3.0,2.0,3.0,-0.0,3.8
1082,2020-04-08 10:50:00,5.0,5.0,4.0,3.0,3.0,2.0,4.0
1089,2020-04-08 10:50:00,3.0,5.0,5.0,0.0,3.0,0.0,3.2
965,2020-04-08 10:50:00,5.0,6.0,6.0,2.0,2.0,1.0,4.2
1336,2020-04-08 10:50:00,3.0,5.0,4.0,1.0,3.0,1.0,3.2
924,2020-04-08 10:50:00,3.0,7.0,4.0,2.0,2.0,-0.0,3.6
1277,2020-04-08 10:50:00,6.0,5.0,4.0,-0.0,3.0,-0.0,3.6
1030,2020-04-08 10:50:00,3.0,6.0,3.0,2.0,3.0,1.0,3.4
830,2020-04-08 10:50:00,4.0,6.0,5.0,1.0,3.0,1.0,3.8
1340,2020-04-08 10:50:00,4.0,6.0,3.0,0.0,4.0,1.0,3.4
1124,2020-04-08 10:50:00,5.0,7.0,4.0,1.0,3.0,2.0,4.0
545,2020-04-08 10:50:00,4.0,4.0,5.0,1.0,3.0,1.0,3.4
890,2020-04-08 10:50:00,3.0,6.0,4.0,2.0,3.0,2.0,3.6
1362,2020-04-08 10:50:00,4.0,6.0,4.0,1.0,2.0,0.0,3.4
1386,2020-04-08 10:50:00,4.0,6.0,4.0,2.0,2.0,-0.0,3.6
289,2020-04-08 10:50:00,5.0,6.0,6.0,3.0,3.0,,4.6
759,2020-04-08 10:55:00,5.0,6.0,4.0,1.0,4.0,2.0,4.0
1222,2020-04-08 10:55:00,4.0,4.0,5.0,0.0,3.0,2.0,3.2
1345,2020-04-08 10:55:00,3.0,7.0,3.0,1.0,2.0,0.0,3.2
726,2020-04-08 10:55:00,4.0,4.0,5.0,1.0,5.0,1.0,3.8
748,2020-04-08 10:55:00,4.0,6.0,4.0,2.0,4.0,1.0,4.0
572,2020-04-08 10:55:00,5.0,5.0,4.0,2.0,3.0,1.0,3.8
1443,2020-04-08 10:55:00,5.0,5.0,4.0,2.0,4.0,-0.0,4.0
1357,2020-04-08 10:55:00,5.0,6.0,4.0,0.0,3.0,0.0,3.6
1352,2020-04-08 10:55:00,3.0,7.0,4.0,2.0,2.0,-0.0,3.6
1310,2020-04-08 10:55:00,3.0,6.0,5.0,0.0,3.0,0.0,3.4
1287,2020-04-08 10:55:00,4.0,8.0,3.0,1.0,2.0,-0.0,3.6
1168,2020-04-08 10:55:00,3.0,6.0,5.0,2.0,4.0,0.0,4.0
862,2020-04-08 10:55:00,3.0,6.0,4.0,0.0,3.0,1.0,3.2
1074,2020-04-08 10:55:00,5.0,6.0,2.0,2.0,4.0,1.0,3.8
947,2020-04-08 10:55:00,3.0,6.0,3.0,1.0,3.0,2.0,3.2
1279,2020-04-08 10:55:00,4.0,6.0,4.0,1.0,4.0,-0.0,3.8
1350,2020-04-08 11:00:00,5.0,7.0,4.0,2.0,3.0,0.0,4.2
1062,2020-04-08 11:00:00,5.0,5.0,4.0,1.0,3.0,1.0,3.6
1063,2020-04-08 11:00:00,4.0,7.0,5.0,1.0,4.0,1.0,4.2
1072,2020-04-08 11:00:00,4.0,6.0,4.0,1.0,3.0,0.0,3.6
