,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
2291,2020-04-08 11:30:00,6.0,7.0,6.0,4.0,7.0,1.0,6.0
2587,2020-04-08 11:30:00,9.0,6.0,7.0,5.0,6.0,1.0,6.6
3669,2020-04-08 11:30:00,8.0,7.0,8.0,6.0,6.0,1.0,7.0
1027,2020-04-08 11:30:00,10.0,10.0,0.0,10.0,8.0,0.0,7.6
4691,2020-04-08 11:30:00,7.0,7.0,7.0,5.0,5.0,0.0,6.2
4640,2020-04-08 11:30:00,7.0,8.0,6.0,5.0,7.0,0.0,6.6
1779,2020-04-08 11:30:00,8.0,5.0,7.0,6.0,5.0,1.0,6.2
4642,2020-04-08 11:30:00,7.0,8.0,7.0,5.0,7.0,0.0,6.8
4684,2020-04-08 11:30:00,6.0,7.0,9.0,5.0,6.0,0.0,6.6
3179,2020-04-08 11:30:00,6.0,7.0,7.0,5.0,6.0,1.0,6.2
4452,2020-04-08 11:35:00,6.0,8.0,7.0,5.0,6.0,1.0,6.4
1731,2020-04-08 11:35:00,7.0,7.0,8.0,4.0,6.0,1.0,6.4
1547,2020-04-08 11:35:00,7.0,7.0,6.0,4.0,7.0,1.0,6.2
2347,2020-04-08 11:35:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
2358,2020-04-08 11:35:00,7.0,7.0,6.0,5.0,6.0,1.0,6.2
4425,2020-04-08 11:35:00,7.0,7.0,8.0,3.0,6.0,1.0,6.2
4161,2020-04-08 11:35:00,7.0,5.0,5.0,5.0,6.0,1.0,5.6
3742,2020-04-08 11:35:00,7.0,6.0,7.0,5.0,8.0,1.0,6.6
4513,2020-04-08 11:35:00,7.0,6.0,7.0,4.0,6.0,0.0,6.0
3339,2020-04-08 11:35:00,8.0,6.0,8.0,5.0,5.0,1.0,6.4
3765,2020-04-08 11:35:00,7.0,6.0,6.0,5.0,8.0,2.0,6.4
4449,2020-04-08 11:35:00,7.0,8.0,8.0,6.0,7.0,-0.0,7.2
3366,2020-04-08 11:35:00,8.0,6.0,7.0,4.0,7.0,1.0,6.4
4079,2020-04-08 11:35:00,8.0,6.0,7.0,5.0,7.0,1.0,6.6
4088,2020-04-08 11:35:00,7.0,8.0,7.0,4.0,5.0,1.0,6.2
1452,2020-04-08 11:35:00,7.0,8.0,7.0,5.0,6.0,1.0,6.6
4658,2020-04-08 11:35:00,7.0,6.0,7.0,6.0,6.0,-0.0,6.4
4569,2020-04-08 11:35:00,6.0,6.0,7.0,5.0,7.0,1.0,6.2
231,2020-04-08 11:35:00,3.0,10.0,1.0,5.0,8.0,,5.4
1916,2020-04-08 11:35:00,7.0,7.0,8.0,4.0,7.0,1.0,6.6
1919,2020-04-08 11:35:00,7.0,7.0,7.0,5.0,5.0,2.0,6.2
3224,2020-04-08 11:35:00,7.0,8.0,8.0,5.0,7.0,1.0,7.0
2926,2020-04-08 11:35:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
784,2020-04-08 11:35:00,8.0,5.0,10.0,4.0,8.0,,7.0
3165,2020-04-08 11:35:00,7.0,7.0,5.0,4.0,6.0,1.0,5.8
1602,2020-04-08 11:35:00,9.0,7.0,6.0,4.0,6.0,0.0,6.4
1609,2020-04-08 11:35:00,7.0,8.0,7.0,4.0,7.0,1.0,6.6
4718,2020-04-08 11:35:00,6.0,7.0,7.0,7.0,6.0,0.0,6.6
2890,2020-04-08 11:35:00,7.0,7.0,8.0,4.0,7.0,1.0,6.6
4427,2020-04-08 11:35:00,8.0,6.0,7.0,6.0,6.0,0.0,6.6
4728,2020-04-08 11:35:00,8.0,7.0,7.0,5.0,5.0,0.0,6.4
2885,2020-04-08 11:35:00,6.0,7.0,7.0,5.0,6.0,2.0,6.2
156,2020-04-08 11:35:00,0.0,10.0,2.0,10.0,0.0,,4.4
2077,2020-04-08 11:35:00,7.0,7.0,8.0,4.0,6.0,1.0,6.4
3223,2020-04-08 11:35:00,7.0,7.0,7.0,6.0,7.0,2.0,6.8
4750,2020-04-08 11:35:00,7.0,6.0,7.0,5.0,6.0,0.0,6.2
1890,2020-04-08 11:35:00,8.0,7.0,8.0,4.0,6.0,0.0,6.6
1384,2020-04-08 11:35:00,7.0,6.0,7.0,4.0,6.0,1.0,6.0
2384,2020-04-08 11:35:00,7.0,8.0,6.0,4.0,7.0,1.0,6.4
2805,2020-04-08 11:35:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
3004,2020-04-08 11:35:00,7.0,8.0,7.0,6.0,5.0,1.0,6.6
2820,2020-04-08 11:35:00,6.0,7.0,7.0,4.0,6.0,1.0,6.0
4490,2020-04-08 11:40:00,7.0,7.0,7.0,4.0,8.0,0.0,6.6
4154,2020-04-08 11:40:00,7.0,7.0,8.0,5.0,6.0,1.0,6.6
1950,2020-04-08 11:40:00,7.0,7.0,8.0,5.0,6.0,1.0,6.6
2475,2020-04-08 11:40:00,7.0,7.0,8.0,4.0,5.0,1.0,6.2
3416,2020-04-08 11:40:00,8.0,7.0,6.0,5.0,6.0,1.0,6.4
1777,2020-04-08 11:40:00,7.0,7.0,8.0,5.0,6.0,2.0,6.6
3232,2020-04-08 11:40:00,8.0,7.0,7.0,5.0,7.0,1.0,6.8
1727,2020-04-08 11:40:00,6.0,8.0,7.0,5.0,6.0,1.0,6.4
2598,2020-04-08 11:40:00,7.0,7.0,8.0,5.0,5.0,1.0,6.4
2122,2020-04-08 11:40:00,6.0,7.0,6.0,5.0,7.0,1.0,6.2
4159,2020-04-08 11:40:00,6.0,7.0,7.0,5.0,8.0,1.0,6.6
1847,2020-04-08 11:40:00,7.0,7.0,8.0,6.0,6.0,1.0,6.8
2120,2020-04-08 11:40:00,9.0,8.0,6.0,5.0,5.0,0.0,6.6
3984,2020-04-08 11:40:00,7.0,6.0,8.0,5.0,6.0,-0.0,6.4
4417,2020-04-08 11:40:00,8.0,5.0,7.0,5.0,6.0,0.0,6.2
3604,2020-04-08 11:40:00,6.0,8.0,9.0,5.0,7.0,2.0,7.0
4413,2020-04-08 11:40:00,7.0,7.0,8.0,6.0,5.0,0.0,6.6
4473,2020-04-08 11:40:00,8.0,8.0,7.0,7.0,7.0,-0.0,7.4
1479,2020-04-08 11:40:00,8.0,6.0,6.0,7.0,6.0,-0.0,6.6
4654,2020-04-08 11:40:00,8.0,6.0,7.0,4.0,7.0,1.0,6.4
4630,2020-04-08 11:40:00,6.0,7.0,7.0,5.0,7.0,-0.0,6.4
3486,2020-04-08 11:40:00,7.0,8.0,6.0,5.0,6.0,1.0,6.4
2561,2020-04-08 11:40:00,6.0,7.0,8.0,5.0,6.0,1.0,6.4
2672,2020-04-08 11:40:00,8.0,6.0,8.0,6.0,6.0,0.0,6.8
2507,2020-04-08 11:40:00,7.0,7.0,7.0,5.0,5.0,0.0,6.2
4502,2020-04-08 11:40:00,8.0,9.0,6.0,4.0,6.0,-0.0,6.6
3180,2020-04-08 11:40:00,6.0,7.0,7.0,6.0,6.0,1.0,6.4
2676,2020-04-08 11:40:00,7.0,8.0,7.0,6.0,7.0,2.0,7.0
3680,2020-04-08 11:40:00,8.0,8.0,7.0,4.0,7.0,2.0,6.8
4380,2020-04-08 11:40:00,6.0,7.0,7.0,5.0,7.0,-0.0,6.4
3367,2020-04-08 11:40:00,7.0,6.0,7.0,3.0,5.0,2.0,5.6
3712,2020-04-08 11:40:00,6.0,7.0,7.0,6.0,5.0,0.0,6.2
4519,2020-04-08 11:40:00,7.0,7.0,7.0,4.0,5.0,-0.0,6.0
4804,2020-04-08 11:40:00,8.0,6.0,6.0,4.0,5.0,1.0,5.8
4181,2020-04-08 11:40:00,7.0,8.0,7.0,5.0,6.0,0.0,6.6
2654,2020-04-08 11:40:00,7.0,6.0,8.0,6.0,6.0,-0.0,6.6
3483,2020-04-08 11:40:00,8.0,6.0,6.0,4.0,8.0,-0.0,6.4
4378,2020-04-08 11:40:00,6.0,8.0,6.0,5.0,6.0,0.0,6.2
4460,2020-04-08 11:40:00,7.0,8.0,7.0,4.0,5.0,1.0,6.2
4401,2020-04-08 11:40:00,7.0,7.0,8.0,6.0,5.0,0.0,6.6
2560,2020-04-08 11:45:00,7.0,8.0,6.0,6.0,5.0,-0.0,6.4
4528,2020-04-08 11:45:00,6.0,7.0,7.0,4.0,6.0,1.0,6.0
4544,2020-04-08 11:45:00,8.0,6.0,7.0,4.0,5.0,0.0,6.0
4564,2020-04-08 11:45:00,8.0,8.0,7.0,4.0,7.0,1.0,6.8
3889,2020-04-08 11:45:00,8.0,7.0,7.0,6.0,6.0,0.0,6.8
4530,2020-04-08 11:45:00,7.0,7.0,9.0,5.0,8.0,-0.0,7.2
1572,2020-04-08 11:45:00,6.0,8.0,8.0,6.0,6.0,1.0,6.8
3880,2020-04-08 11:45:00,6.0,7.0,7.0,5.0,7.0,0.0,6.4
1664,2020-04-08 11:45:00,8.0,6.0,7.0,5.0,6.0,1.0,6.4
4605,2020-04-08 11:45:00,8.0,6.0,8.0,5.0,6.0,1.0,6.6
2505,2020-04-08 11:45:00,7.0,7.0,6.0,5.0,6.0,2.0,6.2
4348,2020-04-08 11:45:00,6.0,7.0,7.0,6.0,5.0,2.0,6.2
3157,2020-04-08 11:45:00,7.0,8.0,7.0,6.0,5.0,0.0,6.6
3278,2020-04-08 11:45:00,7.0,6.0,6.0,5.0,6.0,1.0,6.0
3126,2020-04-08 11:45:00,8.0,7.0,5.0,6.0,6.0,1.0,6.4
3878,2020-04-08 11:45:00,7.0,7.0,7.0,5.0,6.0,2.0,6.4
2819,2020-04-08 11:45:00,6.0,7.0,7.0,5.0,7.0,0.0,6.4
2218,2020-04-08 11:45:00,6.0,6.0,8.0,5.0,5.0,1.0,6.0
2649,2020-04-08 11:45:00,7.0,6.0,7.0,5.0,6.0,1.0,6.2
2659,2020-04-08 11:45:00,7.0,8.0,7.0,5.0,7.0,1.0,6.8
3317,2020-04-08 11:45:00,7.0,6.0,7.0,6.0,6.0,2.0,6.4
4517,2020-04-08 11:45:00,7.0,7.0,6.0,5.0,6.0,0.0,6.2
771,2020-04-08 11:45:00,1.0,9.0,1.0,10.0,2.0,,4.6
4694,2020-04-08 11:45:00,6.0,7.0,8.0,5.0,7.0,1.0,6.6
4362,2020-04-08 11:45:00,7.0,6.0,9.0,5.0,6.0,1.0,6.6
4467,2020-04-08 11:45:00,7.0,7.0,7.0,4.0,7.0,-0.0,6.4
1783,2020-04-08 11:45:00,7.0,7.0,6.0,5.0,5.0,0.0,6.0
4792,2020-04-08 11:45:00,7.0,7.0,8.0,6.0,7.0,1.0,7.0
4459,2020-04-08 11:45:00,6.0,7.0,7.0,4.0,7.0,0.0,6.2
3968,2020-04-08 11:45:00,9.0,7.0,8.0,4.0,5.0,1.0,6.6
3080,2020-04-08 11:45:00,8.0,7.0,8.0,6.0,6.0,1.0,7.0
4450,2020-04-08 11:45:00,6.0,7.0,6.0,5.0,5.0,0.0,5.8
4493,2020-04-08 11:45:00,8.0,6.0,8.0,6.0,5.0,0.0,6.6
2576,2020-04-08 11:45:00,8.0,7.0,6.0,5.0,6.0,1.0,6.4
3570,2020-04-08 11:45:00,7.0,7.0,7.0,6.0,6.0,1.0,6.6
4762,2020-04-08 11:45:00,6.0,7.0,7.0,4.0,5.0,-0.0,5.8
3318,2020-04-08 11:45:00,5.0,8.0,5.0,5.0,4.0,1.0,5.4
4474,2020-04-08 11:45:00,6.0,8.0,9.0,5.0,6.0,-0.0,6.8
4726,2020-04-08 11:45:00,7.0,8.0,7.0,6.0,7.0,0.0,7.0
2765,2020-04-08 11:45:00,7.0,7.0,8.0,5.0,6.0,0.0,6.6
3018,2020-04-08 11:45:00,7.0,6.0,5.0,5.0,6.0,1.0,5.8
4786,2020-04-08 11:45:00,6.0,6.0,6.0,5.0,6.0,1.0,5.8
4614,2020-04-08 11:45:00,7.0,8.0,7.0,6.0,5.0,1.0,6.6
4711,2020-04-08 11:45:00,7.0,7.0,8.0,5.0,5.0,1.0,6.4
1946,2020-04-08 11:50:00,9.0,7.0,6.0,5.0,7.0,1.0,6.8
4668,2020-04-08 11:50:00,7.0,8.0,7.0,5.0,6.0,0.0,6.6
3909,2020-04-08 11:50:00,6.0,7.0,7.0,6.0,6.0,1.0,6.4
4681,2020-04-08 11:50:00,6.0,7.0,8.0,6.0,5.0,-0.0,6.4
4787,2020-04-08 11:50:00,7.0,6.0,7.0,5.0,5.0,1.0,6.0
4536,2020-04-08 11:50:00,8.0,7.0,8.0,5.0,6.0,1.0,6.8
3655,2020-04-08 11:50:00,7.0,6.0,7.0,4.0,6.0,1.0,6.0
1926,2020-04-08 11:50:00,7.0,7.0,8.0,5.0,6.0,2.0,6.6
3660,2020-04-08 11:50:00,7.0,7.0,6.0,5.0,5.0,1.0,6.0
3914,2020-04-08 11:50:00,7.0,8.0,8.0,5.0,5.0,2.0,6.6
4377,2020-04-08 11:50:00,7.0,7.0,7.0,4.0,5.0,0.0,6.0
4562,2020-04-08 11:50:00,8.0,7.0,7.0,6.0,7.0,0.0,7.0
2169,2020-04-08 11:50:00,7.0,8.0,7.0,5.0,5.0,2.0,6.4
4723,2020-04-08 11:50:00,8.0,7.0,7.0,5.0,5.0,0.0,6.4
4190,2020-04-08 11:50:00,6.0,7.0,7.0,6.0,7.0,-0.0,6.6
2815,2020-04-08 11:50:00,6.0,7.0,6.0,4.0,6.0,2.0,5.8
3052,2020-04-08 11:50:00,7.0,6.0,6.0,6.0,7.0,1.0,6.4
4585,2020-04-08 11:50:00,7.0,7.0,8.0,4.0,6.0,0.0,6.4
4637,2020-04-08 11:50:00,6.0,8.0,6.0,4.0,5.0,-0.0,5.8
1786,2020-04-08 11:50:00,6.0,6.0,7.0,4.0,6.0,1.0,5.8
3853,2020-04-08 11:50:00,6.0,7.0,7.0,4.0,6.0,1.0,6.0
3762,2020-04-08 11:50:00,8.0,6.0,7.0,6.0,6.0,1.0,6.6
3791,2020-04-08 11:50:00,8.0,7.0,7.0,5.0,6.0,1.0,6.6
4356,2020-04-08 11:50:00,7.0,5.0,7.0,4.0,7.0,0.0,6.0
2333,2020-04-08 11:50:00,7.0,7.0,7.0,6.0,5.0,1.0,6.4
1454,2020-04-08 11:50:00,6.0,7.0,7.0,5.0,7.0,2.0,6.4
3744,2020-04-08 11:50:00,8.0,7.0,6.0,5.0,7.0,1.0,6.6
2344,2020-04-08 11:50:00,7.0,6.0,7.0,4.0,7.0,1.0,6.2
2348,2020-04-08 11:50:00,7.0,6.0,7.0,4.0,6.0,1.0,6.0
2566,2020-04-08 11:50:00,7.0,6.0,7.0,5.0,7.0,0.0,6.4
4368,2020-04-08 11:50:00,7.0,6.0,6.0,4.0,7.0,-0.0,6.0
2562,2020-04-08 11:55:00,8.0,6.0,9.0,4.0,5.0,1.0,6.4
1647,2020-04-08 11:55:00,6.0,7.0,6.0,4.0,6.0,2.0,5.8
4482,2020-04-08 11:55:00,8.0,6.0,7.0,5.0,6.0,1.0,6.4
2074,2020-04-08 11:55:00,7.0,8.0,8.0,4.0,6.0,1.0,6.6
2490,2020-04-08 11:55:00,7.0,8.0,6.0,4.0,6.0,2.0,6.2
2370,2020-04-08 11:55:00,7.0,6.0,6.0,6.0,6.0,0.0,6.2
4589,2020-04-08 11:55:00,7.0,7.0,6.0,7.0,6.0,-0.0,6.6
3067,2020-04-08 11:55:00,6.0,6.0,6.0,5.0,6.0,-0.0,5.8
3210,2020-04-08 11:55:00,7.0,7.0,8.0,5.0,6.0,0.0,6.6
4441,2020-04-08 11:55:00,7.0,7.0,7.0,4.0,7.0,-0.0,6.4
4602,2020-04-08 11:55:00,7.0,8.0,8.0,6.0,6.0,0.0,7.0
2482,2020-04-08 11:55:00,6.0,7.0,9.0,4.0,5.0,1.0,6.2
3738,2020-04-08 11:55:00,7.0,6.0,6.0,4.0,7.0,1.0,6.0
2480,2020-04-08 11:55:00,7.0,7.0,7.0,6.0,5.0,1.0,6.4
4598,2020-04-08 11:55:00,8.0,7.0,7.0,5.0,6.0,0.0,6.6
3296,2020-04-08 11:55:00,7.0,7.0,6.0,5.0,6.0,1.0,6.2
1469,2020-04-08 11:55:00,6.0,6.0,9.0,4.0,6.0,2.0,6.2
1508,2020-04-08 11:55:00,7.0,8.0,6.0,5.0,6.0,1.0,6.4
3659,2020-04-08 11:55:00,8.0,7.0,7.0,6.0,5.0,1.0,6.6
4677,2020-04-08 11:55:00,7.0,8.0,7.0,5.0,6.0,1.0,6.6
4670,2020-04-08 11:55:00,7.0,8.0,7.0,5.0,4.0,0.0,6.2
2701,2020-04-08 11:55:00,8.0,7.0,6.0,4.0,6.0,0.0,6.2
2501,2020-04-08 11:55:00,7.0,7.0,7.0,6.0,5.0,1.0,6.4
4462,2020-04-08 11:55:00,7.0,6.0,7.0,5.0,7.0,-0.0,6.4
3433,2020-04-08 11:55:00,7.0,9.0,7.0,5.0,5.0,0.0,6.6
4686,2020-04-08 11:55:00,6.0,6.0,8.0,6.0,6.0,0.0,6.4
3885,2020-04-08 11:55:00,8.0,7.0,6.0,6.0,6.0,1.0,6.6
4050,2020-04-08 11:55:00,7.0,7.0,8.0,5.0,6.0,1.0,6.6
4794,2020-04-08 11:55:00,8.0,7.0,8.0,5.0,7.0,1.0,7.0
3003,2020-04-08 11:55:00,6.0,8.0,7.0,6.0,6.0,1.0,6.6
3729,2020-04-08 11:55:00,7.0,6.0,6.0,4.0,7.0,1.0,6.0
4538,2020-04-08 11:55:00,6.0,6.0,7.0,6.0,5.0,1.0,6.0
1853,2020-04-08 11:55:00,6.0,5.0,7.0,5.0,5.0,1.0,5.6
4647,2020-04-08 11:55:00,7.0,8.0,8.0,4.0,6.0,1.0,6.6
6310,2020-04-08 12:00:00,9.0,9.0,8.0,7.0,8.0,2.0,8.2
6208,2020-04-08 12:00:00,9.0,9.0,10.0,7.0,7.0,1.0,8.4
5970,2020-04-08 12:00:00,9.0,9.0,9.0,7.0,8.0,1.0,8.4
5965,2020-04-08 12:00:00,9.0,10.0,9.0,8.0,8.0,3.0,8.8
5803,2020-04-08 12:00:00,9.0,9.0,9.0,6.0,8.0,3.0,8.2
6297,2020-04-08 12:00:00,9.0,7.0,10.0,8.0,9.0,1.0,8.6
6295,2020-04-08 12:00:00,10.0,8.0,9.0,7.0,9.0,2.0,8.6
5962,2020-04-08 12:00:00,9.0,10.0,8.0,7.0,8.0,2.0,8.4
5858,2020-04-08 12:00:00,8.0,10.0,9.0,8.0,8.0,2.0,8.6
5944,2020-04-08 12:00:00,9.0,9.0,10.0,8.0,7.0,2.0,8.6
5893,2020-04-08 12:00:00,10.0,9.0,10.0,8.0,7.0,4.0,8.8
5282,2020-04-08 12:00:00,9.0,10.0,8.0,7.0,8.0,2.0,8.4
5882,2020-04-08 12:00:00,9.0,9.0,10.0,7.0,7.0,1.0,8.4
5780,2020-04-08 12:00:00,9.0,9.0,7.0,7.0,8.0,2.0,8.0
4498,2020-04-08 12:00:00,7.0,8.0,5.0,5.0,6.0,0.0,6.2
6228,2020-04-08 12:00:00,9.0,10.0,7.0,7.0,7.0,2.0,8.0
4437,2020-04-08 12:00:00,7.0,7.0,7.0,5.0,7.0,0.0,6.6
5954,2020-04-08 12:00:00,9.0,8.0,9.0,7.0,8.0,3.0,8.2
4522,2020-04-08 12:00:00,7.0,7.0,6.0,6.0,6.0,-0.0,6.4
6262,2020-04-08 12:00:00,9.0,10.0,9.0,7.0,8.0,3.0,8.6
5665,2020-04-08 12:00:00,9.0,8.0,8.0,7.0,7.0,3.0,7.8
5467,2020-04-08 12:00:00,9.0,8.0,10.0,7.0,8.0,1.0,8.4
5180,2020-04-08 12:00:00,7.0,9.0,10.0,7.0,7.0,2.0,8.0
4958,2020-04-08 12:00:00,9.0,9.0,9.0,8.0,7.0,2.0,8.4
2267,2020-04-08 12:00:00,7.0,8.0,8.0,5.0,6.0,2.0,6.8
5610,2020-04-08 12:00:00,9.0,8.0,9.0,7.0,7.0,1.0,8.0
4916,2020-04-08 12:00:00,9.0,9.0,8.0,7.0,10.0,2.0,8.6
2287,2020-04-08 12:00:00,6.0,7.0,6.0,5.0,6.0,1.0,6.0
1988,2020-04-08 12:00:00,7.0,6.0,8.0,5.0,4.0,1.0,6.0
1548,2020-04-08 12:00:00,7.0,8.0,7.0,6.0,6.0,1.0,6.8
5011,2020-04-08 12:00:00,9.0,9.0,10.0,8.0,7.0,2.0,8.6
6077,2020-04-08 12:00:00,10.0,9.0,8.0,8.0,8.0,3.0,8.6
5634,2020-04-08 12:00:00,10.0,9.0,9.0,8.0,7.0,2.0,8.6
6081,2020-04-08 12:00:00,8.0,10.0,10.0,5.0,8.0,2.0,8.2
5641,2020-04-08 12:00:00,8.0,9.0,9.0,7.0,10.0,2.0,8.6
5643,2020-04-08 12:00:00,9.0,9.0,9.0,7.0,8.0,1.0,8.4
1410,2020-04-08 12:00:00,7.0,7.0,8.0,4.0,6.0,0.0,6.4
6090,2020-04-08 12:00:00,9.0,8.0,10.0,8.0,7.0,2.0,8.4
2892,2020-04-08 12:00:00,7.0,7.0,7.0,6.0,6.0,1.0,6.6
5193,2020-04-08 12:00:00,9.0,10.0,9.0,8.0,9.0,2.0,9.0
1582,2020-04-08 12:00:00,6.0,7.0,7.0,6.0,5.0,1.0,6.2
6099,2020-04-08 12:00:00,10.0,10.0,9.0,7.0,8.0,2.0,8.8
6101,2020-04-08 12:00:00,8.0,9.0,9.0,7.0,8.0,2.0,8.2
6102,2020-04-08 12:00:00,8.0,9.0,10.0,6.0,8.0,3.0,8.2
2921,2020-04-08 12:00:00,7.0,6.0,7.0,4.0,6.0,1.0,6.0
2260,2020-04-08 12:00:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
3303,2020-04-08 12:00:00,7.0,8.0,7.0,6.0,7.0,1.0,7.0
1520,2020-04-08 12:00:00,6.0,7.0,7.0,4.0,5.0,1.0,5.8
5588,2020-04-08 12:00:00,10.0,9.0,7.0,7.0,8.0,2.0,8.2
2760,2020-04-08 12:00:00,9.0,8.0,7.0,6.0,6.0,0.0,7.2
5413,2020-04-08 12:00:00,9.0,8.0,9.0,7.0,8.0,2.0,8.2
2745,2020-04-08 12:00:00,9.0,9.0,7.0,5.0,7.0,2.0,7.4
5152,2020-04-08 12:00:00,8.0,9.0,9.0,7.0,8.0,3.0,8.2
5154,2020-04-08 12:00:00,9.0,10.0,8.0,7.0,8.0,2.0,8.4
5155,2020-04-08 12:00:00,9.0,8.0,9.0,7.0,9.0,1.0,8.4
5420,2020-04-08 12:00:00,9.0,9.0,9.0,7.0,6.0,3.0,8.0
4835,2020-04-08 12:00:00,9.0,10.0,8.0,7.0,9.0,2.0,8.6
2699,2020-04-08 12:00:00,7.0,6.0,8.0,5.0,6.0,-0.0,6.4
4803,2020-04-08 12:00:00,7.0,6.0,6.0,6.0,7.0,0.0,6.4
3471,2020-04-08 12:00:00,7.0,7.0,8.0,5.0,4.0,2.0,6.2
4972,2020-04-08 12:00:00,8.0,8.0,9.0,9.0,7.0,3.0,8.2
5348,2020-04-08 12:00:00,9.0,9.0,9.0,8.0,7.0,1.0,8.4
2033,2020-04-08 12:00:00,5.0,7.0,6.0,4.0,5.0,1.0,5.4
2178,2020-04-08 12:00:00,7.0,6.0,7.0,5.0,5.0,1.0,6.0
1499,2020-04-08 12:00:00,7.0,7.0,7.0,4.0,6.0,1.0,6.2
5363,2020-04-08 12:00:00,9.0,9.0,9.0,5.0,7.0,3.0,7.8
5521,2020-04-08 12:00:00,7.0,8.0,10.0,8.0,7.0,3.0,8.0
6030,2020-04-08 12:00:00,9.0,9.0,9.0,6.0,9.0,2.0,8.4
4843,2020-04-08 12:00:00,9.0,8.0,9.0,7.0,9.0,3.0,8.4
2222,2020-04-08 12:00:00,6.0,8.0,8.0,5.0,4.0,1.0,6.2
5406,2020-04-08 12:00:00,9.0,9.0,8.0,7.0,8.0,2.0,8.2
5586,2020-04-08 12:00:00,10.0,9.0,8.0,7.0,8.0,3.0,8.4
6037,2020-04-08 12:00:00,9.0,9.0,8.0,8.0,9.0,4.0,8.6
3328,2020-04-08 12:00:00,7.0,7.0,5.0,5.0,5.0,1.0,5.8
4664,2020-04-08 12:00:00,6.0,7.0,6.0,5.0,7.0,1.0,6.2
4690,2020-04-08 12:00:00,8.0,8.0,6.0,5.0,6.0,0.0,6.6
5215,2020-04-08 12:00:00,9.0,9.0,9.0,7.0,8.0,2.0,8.4
5001,2020-04-08 12:00:00,10.0,9.0,9.0,7.0,8.0,2.0,8.6
1884,2020-04-08 12:00:00,7.0,7.0,7.0,6.0,5.0,1.0,6.4
4979,2020-04-08 12:00:00,9.0,10.0,9.0,7.0,8.0,1.0,8.6
5380,2020-04-08 12:00:00,9.0,9.0,9.0,8.0,8.0,2.0,8.6
4897,2020-04-08 12:00:00,9.0,10.0,9.0,8.0,7.0,3.0,8.6
5489,2020-04-08 12:00:00,10.0,8.0,9.0,7.0,9.0,3.0,8.6
5737,2020-04-08 12:00:00,9.0,10.0,10.0,8.0,7.0,4.0,8.8
6162,2020-04-08 12:00:00,10.0,9.0,8.0,7.0,8.0,2.0,8.4
5745,2020-04-08 12:00:00,9.0,9.0,9.0,7.0,8.0,2.0,8.4
5079,2020-04-08 12:00:00,10.0,10.0,9.0,5.0,7.0,2.0,8.2
1713,2020-04-08 12:00:00,6.0,6.0,6.0,5.0,6.0,1.0,5.8
5381,2020-04-08 12:00:00,10.0,10.0,8.0,8.0,9.0,2.0,9.0
5080,2020-04-08 12:00:00,9.0,9.0,8.0,7.0,9.0,2.0,8.4
6170,2020-04-08 12:00:00,10.0,10.0,10.0,7.0,8.0,1.0,9.0
524,2020-04-08 12:00:00,6.0,0.0,8.0,10.0,8.0,0.0,6.4
5389,2020-04-08 12:00:00,10.0,8.0,9.0,9.0,8.0,3.0,8.8
3048,2020-04-08 12:00:00,8.0,8.0,6.0,6.0,5.0,2.0,6.6
1748,2020-04-08 12:00:00,7.0,7.0,7.0,4.0,6.0,-0.0,6.2
4550,2020-04-08 12:00:00,8.0,7.0,8.0,4.0,6.0,0.0,6.6
5309,2020-04-08 12:00:00,8.0,9.0,9.0,7.0,9.0,2.0,8.4
1636,2020-04-08 12:00:00,8.0,7.0,8.0,4.0,6.0,1.0,6.6
4931,2020-04-08 12:00:00,9.0,8.0,10.0,6.0,8.0,3.0,8.2
4638,2020-04-08 12:00:00,9.0,7.0,7.0,4.0,6.0,0.0,6.6
5670,2020-04-08 12:00:00,8.0,8.0,8.0,8.0,8.0,1.0,8.0
2504,2020-04-08 12:00:00,6.0,8.0,7.0,5.0,6.0,-0.0,6.4
6109,2020-04-08 12:00:00,10.0,9.0,10.0,8.0,9.0,3.0,9.2
4660,2020-04-08 12:00:00,7.0,7.0,8.0,5.0,6.0,0.0,6.6
4975,2020-04-08 12:00:00,8.0,8.0,9.0,7.0,8.0,2.0,8.0
2934,2020-04-08 12:00:00,6.0,7.0,6.0,5.0,4.0,0.0,5.6
4645,2020-04-08 12:00:00,7.0,8.0,7.0,5.0,7.0,0.0,6.8
5438,2020-04-08 12:00:00,9.0,9.0,9.0,7.0,8.0,3.0,8.4
1941,2020-04-08 12:00:00,6.0,7.0,6.0,5.0,6.0,2.0,6.0
4661,2020-04-08 12:00:00,7.0,8.0,8.0,6.0,5.0,0.0,6.8
6108,2020-04-08 12:00:00,10.0,9.0,10.0,7.0,9.0,3.0,9.0
6117,2020-04-08 12:00:00,8.0,10.0,8.0,7.0,8.0,-0.0,8.2
5082,2020-04-08 23:45:00,8.0,9.0,10.0,7.0,8.0,2.0,8.4
5085,2020-04-08 23:45:00,9.0,9.0,9.0,6.0,8.0,3.0,8.2
5044,2020-04-08 23:45:00,7.0,9.0,9.0,8.0,7.0,1.0,8.0
5081,2020-04-08 23:45:00,9.0,9.0,9.0,7.0,7.0,1.0,8.2
