,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
1006,2020-04-08 10:25:00,3.0,1.0,3.0,,2.0,4.0,
1217,2020-04-08 10:25:00,0.0,2.0,2.0,,2.0,0.0,
1018,2020-04-08 10:25:00,1.0,2.0,2.0,,3.0,3.0,
835,2020-04-08 10:25:00,1.0,1.0,2.0,,3.0,3.0,
1133,2020-04-08 10:25:00,-0.0,2.0,2.0,,2.0,4.0,
845,2020-04-08 10:30:00,1.0,1.0,1.0,,4.0,3.0,
700,2020-04-08 10:30:00,1.0,1.0,1.0,,2.0,3.0,
1147,2020-04-08 10:30:00,1.0,2.0,2.0,,3.0,-0.0,
930,2020-04-08 10:30:00,0.0,1.0,3.0,,3.0,2.0,
919,2020-04-08 10:30:00,1.0,-0.0,3.0,,4.0,4.0,
632,2020-04-08 10:30:00,1.0,1.0,2.0,,3.0,3.0,
1024,2020-04-08 10:30:00,1.0,3.0,2.0,,2.0,2.0,
630,2020-04-08 10:30:00,2.0,2.0,2.0,,3.0,3.0,
906,2020-04-08 10:30:00,1.0,2.0,2.0,,3.0,4.0,
809,2020-04-08 10:30:00,1.0,1.0,2.0,,2.0,3.0,
748,2020-04-08 10:30:00,1.0,2.0,2.0,,3.0,3.0,
1244,2020-04-08 10:30:00,1.0,1.0,4.0,,2.0,0.0,
736,2020-04-08 10:30:00,1.0,3.0,1.0,,4.0,3.0,
647,2020-04-08 10:30:00,-0.0,2.0,3.0,,3.0,4.0,
1005,2020-04-08 10:30:00,1.0,2.0,3.0,,3.0,2.0,
805,2020-04-08 10:35:00,1.0,2.0,1.0,,4.0,3.0,
974,2020-04-08 10:35:00,2.0,2.0,2.0,,3.0,4.0,
1247,2020-04-08 10:35:00,2.0,2.0,2.0,9.0,3.0,0.0,3.6
851,2020-04-08 10:35:00,1.0,2.0,2.0,,4.0,3.0,
707,2020-04-08 10:35:00,1.0,2.0,2.0,,3.0,2.0,
1158,2020-04-08 10:35:00,1.0,2.0,3.0,,2.0,0.0,
1240,2020-04-08 10:35:00,1.0,0.0,2.0,,3.0,0.0,
814,2020-04-08 10:35:00,2.0,1.0,2.0,,4.0,5.0,
972,2020-04-08 10:35:00,2.0,2.0,2.0,,3.0,4.0,
1202,2020-04-08 10:40:00,2.0,1.0,1.0,,3.0,0.0,
1250,2020-04-08 10:40:00,1.0,2.0,2.0,,3.0,0.0,
1222,2020-04-08 10:40:00,1.0,2.0,2.0,,3.0,1.0,
652,2020-04-08 10:40:00,0.0,2.0,2.0,,3.0,3.0,
860,2020-04-08 10:40:00,2.0,3.0,2.0,,3.0,3.0,
1171,2020-04-08 10:40:00,1.0,2.0,1.0,,2.0,-0.0,
1117,2020-04-08 10:40:00,2.0,2.0,1.0,,4.0,2.0,
1137,2020-04-08 10:40:00,1.0,3.0,2.0,,4.0,0.0,
1155,2020-04-08 10:40:00,0.0,2.0,2.0,,3.0,-0.0,
1143,2020-04-08 10:40:00,2.0,2.0,2.0,,3.0,1.0,
1185,2020-04-08 10:40:00,0.0,3.0,4.0,,2.0,0.0,
1241,2020-04-08 10:40:00,1.0,2.0,2.0,,2.0,1.0,
904,2020-04-08 10:45:00,2.0,2.0,2.0,,3.0,2.0,
1062,2020-04-08 10:45:00,1.0,3.0,1.0,,5.0,3.0,
925,2020-04-08 10:45:00,2.0,2.0,2.0,,2.0,4.0,
871,2020-04-08 10:45:00,1.0,3.0,3.0,,3.0,3.0,
864,2020-04-08 10:45:00,1.0,2.0,3.0,,3.0,3.0,
1087,2020-04-08 10:45:00,1.0,2.0,1.0,,3.0,3.0,
1236,2020-04-08 10:45:00,-0.0,2.0,3.0,,3.0,-0.0,
1088,2020-04-08 10:45:00,0.0,1.0,1.0,,3.0,3.0,
1130,2020-04-08 10:45:00,0.0,2.0,2.0,,3.0,3.0,
915,2020-04-08 10:45:00,1.0,2.0,2.0,,4.0,3.0,
1184,2020-04-08 10:45:00,1.0,2.0,1.0,,2.0,-0.0,
895,2020-04-08 10:45:00,1.0,2.0,3.0,,4.0,3.0,
1213,2020-04-08 10:45:00,3.0,2.0,2.0,,3.0,0.0,
773,2020-04-08 10:45:00,0.0,2.0,2.0,,3.0,3.0,
722,2020-04-08 10:50:00,1.0,1.0,2.0,,3.0,2.0,
790,2020-04-08 10:50:00,2.0,3.0,1.0,,4.0,3.0,
1149,2020-04-08 10:50:00,2.0,1.0,2.0,,3.0,0.0,
1219,2020-04-08 10:50:00,2.0,1.0,2.0,,2.0,-0.0,
1135,2020-04-08 10:50:00,2.0,3.0,2.0,,3.0,2.0,
1176,2020-04-08 10:50:00,1.0,2.0,2.0,,4.0,0.0,
998,2020-04-08 10:50:00,2.0,2.0,2.0,,3.0,2.0,
1179,2020-04-08 10:50:00,1.0,2.0,2.0,,3.0,-0.0,
1016,2020-04-08 10:50:00,0.0,1.0,1.0,,3.0,3.0,
1183,2020-04-08 10:50:00,2.0,2.0,2.0,,4.0,0.0,
1008,2020-04-08 10:50:00,1.0,3.0,2.0,,2.0,3.0,
1168,2020-04-08 10:50:00,1.0,2.0,3.0,,3.0,0.0,
1189,2020-04-08 10:50:00,2.0,0.0,2.0,,3.0,0.0,
1228,2020-04-08 10:50:00,0.0,2.0,3.0,,2.0,0.0,
637,2020-04-08 10:50:00,0.0,1.0,3.0,,3.0,3.0,
711,2020-04-08 10:55:00,1.0,3.0,2.0,,3.0,2.0,
1192,2020-04-08 10:55:00,2.0,2.0,1.0,,2.0,0.0,
898,2020-04-08 10:55:00,2.0,2.0,3.0,,4.0,2.0,
1209,2020-04-08 10:55:00,1.0,2.0,1.0,,3.0,1.0,
778,2020-04-08 10:55:00,1.0,3.0,2.0,,3.0,3.0,
1190,2020-04-08 10:55:00,1.0,2.0,2.0,,3.0,1.0,
716,2020-04-08 10:55:00,1.0,2.0,2.0,,2.0,2.0,
432,2020-04-08 10:55:00,2.0,1.0,2.0,,3.0,1.0,
1175,2020-04-08 10:55:00,0.0,0.0,1.0,,4.0,-0.0,
944,2020-04-08 10:55:00,1.0,2.0,1.0,,4.0,3.0,
1059,2020-04-08 10:55:00,1.0,2.0,1.0,,4.0,3.0,
1162,2020-04-08 10:55:00,1.0,2.0,0.0,,4.0,-0.0,
1096,2020-04-08 10:55:00,1.0,3.0,3.0,,3.0,2.0,
950,2020-04-08 10:55:00,1.0,3.0,1.0,,3.0,3.0,
909,2020-04-08 10:55:00,1.0,1.0,1.0,,4.0,4.0,
836,2020-04-08 10:55:00,0.0,3.0,3.0,,4.0,3.0,
873,2020-04-08 11:00:00,1.0,2.0,3.0,,3.0,3.0,
1174,2020-04-08 11:00:00,0.0,2.0,2.0,,2.0,-0.0,
929,2020-04-08 11:00:00,3.0,2.0,2.0,,4.0,2.0,
1252,2020-04-08 11:00:00,1.0,3.0,2.0,,3.0,0.0,
1226,2020-04-08 11:00:00,1.0,1.0,3.0,1.0,3.0,-0.0,1.8
1178,2020-04-08 11:00:00,1.0,2.0,1.0,,4.0,-0.0,
1229,2020-04-08 11:00:00,1.0,3.0,1.0,,2.0,1.0,
882,2020-04-08 11:00:00,0.0,2.0,3.0,,2.0,3.0,
681,2020-04-08 11:05:00,2.0,1.0,3.0,,2.0,3.0,
619,2020-04-08 11:05:00,1.0,2.0,3.0,,4.0,2.0,
733,2020-04-08 11:05:00,0.0,2.0,1.0,,3.0,3.0,
903,2020-04-08 11:05:00,2.0,2.0,3.0,,4.0,3.0,
876,2020-04-08 11:05:00,2.0,1.0,2.0,,1.0,3.0,
1207,2020-04-08 11:05:00,0.0,2.0,1.0,,4.0,-0.0,
887,2020-04-08 11:05:00,2.0,2.0,2.0,,2.0,2.0,
1094,2020-04-08 11:05:00,1.0,2.0,2.0,,2.0,3.0,
886,2020-04-08 11:05:00,1.0,2.0,2.0,,3.0,4.0,
841,2020-04-08 11:05:00,1.0,1.0,2.0,,3.0,3.0,
1221,2020-04-08 11:05:00,-0.0,2.0,2.0,,3.0,0.0,
755,2020-04-08 11:10:00,0.0,1.0,1.0,,4.0,2.0,
753,2020-04-08 11:10:00,-0.0,2.0,1.0,,3.0,3.0,
881,2020-04-08 11:10:00,1.0,2.0,3.0,,3.0,2.0,
715,2020-04-08 11:10:00,2.0,2.0,3.0,,3.0,2.0,
627,2020-04-08 11:10:00,1.0,1.0,2.0,,3.0,3.0,
1210,2020-04-08 11:10:00,1.0,3.0,2.0,,3.0,1.0,
1100,2020-04-08 11:10:00,2.0,3.0,2.0,,2.0,3.0,
980,2020-04-08 11:10:00,1.0,2.0,2.0,,3.0,3.0,
862,2020-04-08 11:10:00,1.0,3.0,0.0,,2.0,4.0,
1187,2020-04-08 11:10:00,0.0,2.0,3.0,,3.0,-0.0,
1230,2020-04-08 11:10:00,-0.0,3.0,2.0,,2.0,1.0,
1041,2020-04-08 11:15:00,1.0,3.0,2.0,,4.0,2.0,
1148,2020-04-08 11:15:00,1.0,3.0,1.0,,3.0,1.0,
858,2020-04-08 11:15:00,2.0,3.0,3.0,,3.0,3.0,
622,2020-04-08 11:15:00,3.0,1.0,2.0,,3.0,3.0,
229,2020-04-08 11:15:00,1.0,0.0,7.0,,1.0,,
1188,2020-04-08 11:20:00,2.0,2.0,2.0,,4.0,0.0,
825,2020-04-08 11:20:00,2.0,2.0,3.0,,3.0,3.0,
664,2020-04-08 11:20:00,2.0,2.0,2.0,,4.0,2.0,
1154,2020-04-08 11:20:00,2.0,2.0,2.0,,3.0,0.0,
1019,2020-04-08 11:20:00,1.0,2.0,1.0,,3.0,3.0,
678,2020-04-08 11:20:00,1.0,3.0,3.0,,1.0,4.0,
768,2020-04-08 11:20:00,1.0,3.0,1.0,,4.0,4.0,
1164,2020-04-08 11:20:00,2.0,2.0,2.0,,4.0,1.0,
1085,2020-04-08 11:20:00,1.0,3.0,3.0,,4.0,2.0,
111,2020-04-08 11:25:00,4.0,4.0,5.0,,10.0,,
1211,2020-04-08 11:25:00,1.0,2.0,3.0,,3.0,0.0,
1063,2020-04-08 11:25:00,1.0,2.0,1.0,,2.0,3.0,
1151,2020-04-08 11:25:00,0.0,2.0,2.0,,4.0,0.0,
634,2020-04-08 11:25:00,2.0,1.0,2.0,,3.0,3.0,
1163,2020-04-08 11:25:00,2.0,2.0,2.0,,3.0,0.0,
1140,2020-04-08 11:25:00,1.0,4.0,2.0,,2.0,1.0,
719,2020-04-08 11:25:00,-0.0,2.0,2.0,,3.0,5.0,
679,2020-04-08 11:25:00,2.0,2.0,2.0,,2.0,2.0,
808,2020-04-08 11:25:00,1.0,2.0,2.0,,3.0,4.0,
1195,2020-04-08 11:30:00,1.0,2.0,2.0,,4.0,0.0,
811,2020-04-08 11:30:00,1.0,0.0,2.0,,3.0,3.0,
1196,2020-04-08 11:30:00,1.0,2.0,0.0,,2.0,1.0,
1225,2020-04-08 11:30:00,-0.0,1.0,2.0,5.0,2.0,-0.0,2.0
1199,2020-04-08 11:30:00,1.0,1.0,2.0,,4.0,-0.0,
1182,2020-04-08 11:30:00,1.0,3.0,1.0,,4.0,0.0,
766,2020-04-08 11:30:00,1.0,2.0,2.0,,2.0,4.0,
1034,2020-04-08 11:30:00,2.0,2.0,2.0,,4.0,4.0,
975,2020-04-08 11:30:00,1.0,1.0,2.0,,4.0,3.0,
879,2020-04-08 11:30:00,0.0,2.0,2.0,,3.0,3.0,
673,2020-04-08 11:30:00,0.0,2.0,2.0,,3.0,3.0,
1194,2020-04-08 11:30:00,1.0,2.0,2.0,,3.0,-0.0,
1193,2020-04-08 11:35:00,-0.0,2.0,1.0,,3.0,-0.0,
1214,2020-04-08 11:35:00,2.0,2.0,3.0,,2.0,0.0,
1153,2020-04-08 11:35:00,1.0,1.0,1.0,,4.0,0.0,
674,2020-04-08 11:35:00,1.0,3.0,1.0,,2.0,3.0,
1025,2020-04-08 11:35:00,2.0,2.0,3.0,,3.0,3.0,
1233,2020-04-08 11:40:00,1.0,2.0,2.0,,3.0,0.0,
1138,2020-04-08 11:40:00,1.0,3.0,3.0,,3.0,0.0,
769,2020-04-08 11:40:00,3.0,2.0,3.0,,4.0,4.0,
838,2020-04-08 11:40:00,-0.0,3.0,2.0,,4.0,3.0,
1161,2020-04-08 11:40:00,-0.0,2.0,2.0,,3.0,0.0,
764,2020-04-08 11:45:00,0.0,2.0,2.0,,2.0,3.0,
1220,2020-04-08 11:45:00,1.0,2.0,3.0,,2.0,0.0,
644,2020-04-08 11:45:00,0.0,2.0,2.0,,1.0,3.0,
726,2020-04-08 11:45:00,1.0,2.0,3.0,,3.0,3.0,
623,2020-04-08 11:45:00,1.0,2.0,2.0,,3.0,3.0,
817,2020-04-08 11:45:00,1.0,3.0,3.0,,3.0,2.0,
1203,2020-04-08 11:45:00,0.0,1.0,3.0,,3.0,1.0,
931,2020-04-08 11:50:00,2.0,3.0,2.0,,3.0,4.0,
1224,2020-04-08 11:50:00,0.0,2.0,2.0,,3.0,-0.0,
990,2020-04-08 11:50:00,1.0,3.0,2.0,,3.0,4.0,
1234,2020-04-08 11:50:00,2.0,2.0,3.0,,3.0,-0.0,
1172,2020-04-08 11:50:00,0.0,2.0,3.0,,3.0,0.0,
829,2020-04-08 11:50:00,1.0,1.0,2.0,,1.0,3.0,
712,2020-04-08 11:50:00,1.0,2.0,2.0,,2.0,3.0,
1109,2020-04-08 11:55:00,2.0,2.0,1.0,,3.0,3.0,
821,2020-04-08 11:55:00,-0.0,2.0,2.0,,4.0,3.0,
828,2020-04-08 11:55:00,2.0,2.0,2.0,,2.0,2.0,
792,2020-04-08 11:55:00,1.0,2.0,1.0,,3.0,3.0,
982,2020-04-08 11:55:00,0.0,2.0,1.0,,4.0,4.0,
1110,2020-04-08 11:55:00,0.0,2.0,1.0,,3.0,4.0,
1204,2020-04-08 11:55:00,0.0,1.0,3.0,,2.0,,
1112,2020-04-08 11:55:00,1.0,2.0,3.0,,3.0,2.0,
941,2020-04-08 11:55:00,0.0,2.0,3.0,,3.0,3.0,
1198,2020-04-08 11:55:00,0.0,2.0,2.0,,4.0,0.0,
1156,2020-04-08 12:00:00,2.0,4.0,1.0,,2.0,0.0,
1007,2020-04-08 12:05:00,1.0,3.0,2.0,,2.0,4.0,
646,2020-04-08 12:05:00,1.0,2.0,1.0,,2.0,3.0,
1020,2020-04-08 12:05:00,1.0,2.0,2.0,,3.0,3.0,
818,2020-04-08 12:05:00,3.0,2.0,1.0,,3.0,3.0,
731,2020-04-08 12:05:00,1.0,2.0,2.0,,3.0,3.0,
1191,2020-04-08 12:10:00,2.0,2.0,2.0,,3.0,-0.0,
665,2020-04-08 12:10:00,1.0,3.0,1.0,,4.0,2.0,
1223,2020-04-08 12:10:00,1.0,3.0,1.0,,4.0,,
1113,2020-04-08 12:10:00,0.0,2.0,1.0,,4.0,3.0,
1237,2020-04-08 12:10:00,-0.0,2.0,3.0,,3.0,0.0,
996,2020-04-08 12:15:00,0.0,2.0,1.0,,3.0,2.0,
1235,2020-04-08 12:15:00,2.0,2.0,1.0,,2.0,-0.0,
636,2020-04-08 12:15:00,1.0,1.0,2.0,,4.0,3.0,
1212,2020-04-08 12:15:00,2.0,2.0,2.0,,2.0,-0.0,
877,2020-04-08 12:15:00,0.0,1.0,3.0,,3.0,3.0,
1170,2020-04-08 12:20:00,2.0,4.0,2.0,,3.0,-0.0,
806,2020-04-08 12:20:00,1.0,2.0,2.0,,4.0,3.0,
1097,2020-04-08 12:20:00,1.0,1.0,2.0,10.0,4.0,3.0,3.6
427,2020-04-08 12:20:00,5.0,10.0,4.0,,6.0,,
732,2020-04-08 12:20:00,1.0,1.0,1.0,,2.0,3.0,
859,2020-04-08 12:20:00,0.0,2.0,2.0,,3.0,3.0,
1177,2020-04-08 12:20:00,1.0,2.0,2.0,,3.0,0.0,
1248,2020-04-08 12:20:00,2.0,2.0,2.0,,2.0,0.0,
1180,2020-04-08 12:20:00,1.0,2.0,2.0,,3.0,0.0,
897,2020-04-08 12:20:00,1.0,2.0,2.0,,3.0,3.0,
1051,2020-04-08 12:20:00,0.0,2.0,2.0,,2.0,4.0,
968,2020-04-08 12:25:00,1.0,3.0,1.0,,2.0,3.0,
1021,2020-04-08 12:25:00,2.0,2.0,2.0,,3.0,4.0,
1064,2020-04-08 12:25:00,2.0,2.0,2.0,,3.0,3.0,
987,2020-04-08 12:25:00,1.0,2.0,2.0,,4.0,2.0,
703,2020-04-08 12:25:00,1.0,3.0,-0.0,,4.0,3.0,
1165,2020-04-08 12:30:00,-0.0,2.0,1.0,,1.0,1.0,
1216,2020-04-08 12:30:00,2.0,1.0,2.0,,2.0,1.0,
439,2020-04-08 12:30:00,3.0,3.0,6.0,,0.0,,
685,2020-04-08 12:30:00,0.0,1.0,2.0,,3.0,3.0,
1157,2020-04-08 12:30:00,1.0,3.0,3.0,,3.0,1.0,
1206,2020-04-08 12:30:00,2.0,1.0,1.0,,4.0,0.0,
874,2020-04-08 12:35:00,2.0,2.0,2.0,,2.0,2.0,
1142,2020-04-08 12:35:00,1.0,3.0,3.0,,1.0,1.0,
1141,2020-04-08 12:35:00,1.0,2.0,2.0,,3.0,0.0,
1242,2020-04-08 12:35:00,-0.0,2.0,2.0,,4.0,0.0,
1197,2020-04-08 12:40:00,2.0,2.0,2.0,,3.0,-0.0,
902,2020-04-08 12:40:00,1.0,1.0,3.0,,3.0,2.0,
1074,2020-04-08 12:40:00,2.0,4.0,1.0,0.0,2.0,4.0,1.8
1090,2020-04-08 12:40:00,1.0,1.0,2.0,,3.0,4.0,
650,2020-04-08 12:45:00,-0.0,2.0,2.0,,4.0,4.0,
1028,2020-04-08 12:45:00,-0.0,2.0,3.0,10.0,3.0,4.0,3.6
1173,2020-04-08 12:45:00,0.0,2.0,3.0,,2.0,0.0,
762,2020-04-08 12:45:00,2.0,2.0,1.0,,3.0,4.0,
1245,2020-04-08 12:45:00,1.0,3.0,2.0,,3.0,0.0,
999,2020-04-08 12:50:00,1.0,1.0,2.0,,3.0,4.0,
981,2020-04-08 12:50:00,0.0,2.0,2.0,,4.0,3.0,
360,2020-04-08 12:55:00,6.0,9.0,6.0,,3.0,,
1215,2020-04-08 12:55:00,1.0,1.0,2.0,,3.0,1.0,
1232,2020-04-08 13:00:00,2.0,2.0,2.0,,3.0,-0.0,
660,2020-04-08 13:00:00,1.0,1.0,2.0,,3.0,4.0,
302,2020-04-08 13:05:00,5.0,9.0,2.0,,0.0,,
1181,2020-04-08 13:05:00,0.0,2.0,3.0,,4.0,-0.0,
1159,2020-04-08 13:05:00,0.0,2.0,2.0,,3.0,1.0,
324,2020-04-08 13:10:00,8.0,9.0,5.0,,3.0,,
335,2020-04-08 13:10:00,6.0,8.0,10.0,,1.0,,
1160,2020-04-08 13:15:00,2.0,2.0,2.0,,3.0,0.0,
1186,2020-04-08 13:15:00,1.0,1.0,2.0,,3.0,0.0,
1146,2020-04-08 13:15:00,1.0,3.0,2.0,,3.0,1.0,
734,2020-04-08 13:15:00,1.0,1.0,2.0,,2.0,2.0,
1169,2020-04-08 13:20:00,1.0,1.0,2.0,,3.0,-0.0,
1249,2020-04-08 13:20:00,1.0,3.0,2.0,,3.0,0.0,
761,2020-04-08 13:30:00,1.0,0.0,2.0,,4.0,5.0,
617,2020-04-08 13:30:00,1.0,2.0,3.0,,3.0,4.0,
1125,2020-04-08 13:30:00,-0.0,3.0,3.0,,4.0,2.0,
408,2020-04-08 13:30:00,10.0,4.0,10.0,,8.0,,
459,2020-04-08 13:35:00,6.0,9.0,9.0,,10.0,,
878,2020-04-08 13:35:00,3.0,1.0,2.0,,2.0,3.0,
977,2020-04-08 13:40:00,0.0,1.0,2.0,,4.0,3.0,
614,2020-04-08 13:40:00,0.0,1.0,2.0,,3.0,2.0,
1200,2020-04-08 13:45:00,2.0,2.0,1.0,,2.0,0.0,
672,2020-04-08 13:45:00,2.0,1.0,2.0,,3.0,4.0,
857,2020-04-08 13:45:00,1.0,3.0,2.0,,2.0,3.0,
1139,2020-04-08 13:50:00,1.0,2.0,2.0,,2.0,-0.0,
832,2020-04-08 13:50:00,1.0,3.0,2.0,,2.0,2.0,
1152,2020-04-08 13:50:00,1.0,2.0,2.0,,2.0,1.0,
1071,2020-04-08 13:55:00,2.0,3.0,1.0,,3.0,4.0,
1167,2020-04-08 13:55:00,0.0,2.0,2.0,,3.0,-0.0,
1201,2020-04-08 14:00:00,2.0,1.0,2.0,,2.0,0.0,
201,2020-04-08 14:00:00,5.0,7.0,3.0,,6.0,,
914,2020-04-08 14:05:00,1.0,1.0,3.0,,5.0,3.0,
822,2020-04-08 14:10:00,3.0,3.0,2.0,,3.0,4.0,
852,2020-04-08 14:10:00,1.0,1.0,2.0,,5.0,3.0,
341,2020-04-08 14:20:00,4.0,6.0,3.0,,10.0,,
781,2020-04-08 14:20:00,1.0,1.0,3.0,,3.0,4.0,
737,2020-04-08 14:25:00,0.0,2.0,2.0,,4.0,3.0,
1251,2020-04-08 14:25:00,0.0,1.0,2.0,,2.0,0.0,
1238,2020-04-08 14:30:00,1.0,3.0,2.0,,3.0,-0.0,
1056,2020-04-08 14:30:00,1.0,3.0,2.0,,3.0,3.0,
1101,2020-04-08 14:35:00,1.0,2.0,2.0,,3.0,2.0,
1150,2020-04-08 14:35:00,0.0,2.0,1.0,,4.0,1.0,
296,2020-04-08 14:40:00,8.0,3.0,10.0,,7.0,,
333,2020-04-08 14:45:00,9.0,9.0,9.0,,10.0,1.0,
1227,2020-04-08 14:45:00,1.0,1.0,2.0,,3.0,1.0,
1239,2020-04-08 15:10:00,1.0,2.0,1.0,,2.0,1.0,
235,2020-04-08 15:15:00,1.0,7.0,8.0,,4.0,,
422,2020-04-08 15:20:00,7.0,6.0,10.0,,9.0,,
754,2020-04-08 15:25:00,1.0,3.0,1.0,,3.0,3.0,
184,2020-04-08 15:30:00,10.0,10.0,5.0,,6.0,,
1246,2020-04-08 15:35:00,1.0,1.0,2.0,,2.0,0.0,
1023,2020-04-08 15:40:00,2.0,1.0,2.0,,3.0,4.0,
800,2020-04-08 15:45:00,1.0,3.0,2.0,,4.0,2.0,
271,2020-04-08 15:45:00,4.0,0.0,6.0,,8.0,,
444,2020-04-08 16:10:00,3.0,5.0,8.0,,2.0,,
774,2020-04-08 16:10:00,1.0,2.0,2.0,,4.0,3.0,
10,2020-04-08 16:25:00,10.0,4.0,3.0,,6.0,,
77,2020-04-08 16:45:00,0.0,2.0,4.0,,6.0,,
1231,2020-04-08 16:55:00,2.0,2.0,3.0,,4.0,-0.0,
286,2020-04-08 16:55:00,7.0,9.0,0.0,,1.0,,
397,2020-04-08 17:10:00,4.0,10.0,2.0,,6.0,,
200,2020-04-08 17:15:00,10.0,10.0,5.0,,2.0,,
1218,2020-04-08 17:25:00,1.0,2.0,4.0,,3.0,0.0,
1144,2020-04-08 17:30:00,2.0,3.0,3.0,,3.0,1.0,
366,2020-04-08 17:30:00,4.0,3.0,10.0,,1.0,,
40,2020-04-08 18:10:00,10.0,10.0,9.0,,0.0,,
349,2020-04-08 18:15:00,10.0,6.0,10.0,,6.0,,
219,2020-04-08 18:55:00,8.0,9.0,10.0,,5.0,,
421,2020-04-08 19:05:00,6.0,6.0,2.0,,10.0,,
670,2020-04-08 19:10:00,1.0,2.0,3.0,,2.0,3.0,
213,2020-04-08 19:25:00,5.0,5.0,4.0,,10.0,,
339,2020-04-08 19:35:00,7.0,10.0,9.0,,6.0,,
37,2020-04-08 19:45:00,1.0,9.0,10.0,,10.0,,
310,2020-04-08 19:50:00,3.0,2.0,4.0,,3.0,,
288,2020-04-08 20:25:00,6.0,6.0,9.0,,8.0,,
1052,2020-04-08 21:40:00,1.0,2.0,2.0,6.0,3.0,4.0,2.8
343,2020-04-08 21:50:00,4.0,5.0,1.0,,0.0,1.0,
278,2020-04-08 22:10:00,7.0,9.0,3.0,,10.0,,
223,2020-04-08 22:45:00,1.0,7.0,0.0,,10.0,,
109,2020-04-08 23:00:00,3.0,4.0,10.0,,1.0,,
415,2020-04-08 23:05:00,10.0,9.0,10.0,,8.0,,
309,2020-04-08 23:25:00,2.0,2.0,8.0,,6.0,,
426,2020-04-08 23:55:00,0.0,7.0,10.0,,5.0,,
2,2020-04-09 00:35:00,4.0,1.0,7.0,,5.0,,
252,2020-04-09 00:50:00,8.0,0.0,4.0,,9.0,,
316,2020-04-09 01:25:00,8.0,7.0,10.0,,3.0,,
291,2020-04-09 01:30:00,1.0,10.0,7.0,,1.0,,
375,2020-04-09 02:30:00,3.0,8.0,8.0,,9.0,,
197,2020-04-09 02:30:00,0.0,4.0,10.0,,4.0,,
79,2020-04-09 02:45:00,8.0,0.0,9.0,,10.0,,
222,2020-04-09 03:10:00,9.0,6.0,3.0,,9.0,,
315,2020-04-09 03:10:00,0.0,8.0,1.0,,9.0,,
212,2020-04-09 03:20:00,1.0,0.0,10.0,,1.0,1.0,
245,2020-04-09 03:20:00,3.0,0.0,1.0,,3.0,0.0,
257,2020-04-09 04:40:00,6.0,10.0,4.0,,3.0,,
400,2020-04-09 04:45:00,0.0,1.0,3.0,,1.0,,
45,2020-04-09 04:55:00,4.0,5.0,9.0,,0.0,,
418,2020-04-09 05:15:00,6.0,5.0,1.0,,7.0,,
143,2020-04-09 05:15:00,0.0,2.0,3.0,,10.0,,
154,2020-04-09 05:15:00,3.0,7.0,4.0,,1.0,,
283,2020-04-09 05:40:00,7.0,9.0,3.0,,10.0,,
465,2020-04-09 05:40:00,1.0,10.0,9.0,,4.0,,
318,2020-04-09 05:50:00,10.0,10.0,0.0,,6.0,,
313,2020-04-09 06:05:00,10.0,10.0,4.0,,0.0,,
261,2020-04-09 06:30:00,5.0,2.0,9.0,,7.0,,
279,2020-04-09 07:05:00,10.0,2.0,10.0,,1.0,,
273,2020-04-09 07:25:00,0.0,9.0,8.0,,5.0,,
166,2020-04-09 07:45:00,9.0,6.0,6.0,,9.0,,
414,2020-04-09 08:15:00,2.0,3.0,10.0,,4.0,1.0,
306,2020-04-09 08:40:00,7.0,4.0,4.0,,0.0,,
345,2020-04-09 09:20:00,8.0,1.0,9.0,,2.0,,
461,2020-04-09 09:25:00,8.0,10.0,9.0,,2.0,0.0,
303,2020-04-09 09:25:00,10.0,10.0,2.0,,6.0,,
98,2020-04-09 09:35:00,8.0,7.0,0.0,,1.0,,
380,2020-04-09 09:45:00,9.0,2.0,10.0,,7.0,,
53,2020-04-09 09:45:00,10.0,7.0,4.0,,4.0,,
100,2020-04-09 10:50:00,6.0,10.0,1.0,,2.0,1.0,
192,2020-04-09 11:10:00,8.0,8.0,0.0,,0.0,,
441,2020-04-09 11:20:00,6.0,5.0,8.0,,10.0,,
145,2020-04-09 11:25:00,8.0,10.0,3.0,,5.0,,
346,2020-04-09 11:30:00,7.0,3.0,9.0,,2.0,,
70,2020-04-09 11:50:00,5.0,10.0,7.0,,4.0,,
410,2020-04-09 12:00:00,8.0,2.0,7.0,,6.0,1.0,
131,2020-04-09 12:20:00,8.0,9.0,1.0,,9.0,,
97,2020-04-09 12:30:00,4.0,9.0,4.0,,9.0,,
78,2020-04-09 12:50:00,6.0,8.0,1.0,,4.0,1.0,
289,2020-04-09 13:00:00,1.0,10.0,0.0,,3.0,,
399,2020-04-09 13:00:00,5.0,5.0,5.0,,4.0,,
368,2020-04-09 13:40:00,10.0,1.0,9.0,,9.0,,
265,2020-04-09 13:45:00,10.0,10.0,10.0,,5.0,,
208,2020-04-09 13:50:00,8.0,3.0,2.0,,8.0,,
362,2020-04-09 13:50:00,10.0,7.0,6.0,,10.0,,
151,2020-04-09 14:15:00,3.0,8.0,6.0,,9.0,,
416,2020-04-09 14:20:00,8.0,0.0,8.0,,8.0,1.0,
1486,2020-04-09 15:00:00,2.0,3.0,3.0,,1.0,1.0,
1357,2020-04-09 15:00:00,2.0,2.0,1.0,,2.0,1.0,
