,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
1146,2020-04-08 09:40:00,5.0,6.0,4.0,4.0,4.0,,4.6
617,2020-04-08 09:40:00,3.0,3.0,1.0,3.0,1.0,3.0,2.2
1009,2020-04-08 09:40:00,5.0,4.0,4.0,5.0,4.0,,4.4
603,2020-04-08 09:40:00,2.0,2.0,1.0,3.0,1.0,3.0,1.8
769,2020-04-08 09:40:00,1.0,3.0,3.0,2.0,1.0,2.0,2.0
795,2020-04-08 09:40:00,2.0,1.0,2.0,2.0,1.0,3.0,1.6
1204,2020-04-08 09:45:00,5.0,5.0,5.0,5.0,3.0,,4.6
561,2020-04-08 09:45:00,2.0,1.0,1.0,1.0,2.0,3.0,1.4
1089,2020-04-08 09:45:00,4.0,6.0,5.0,6.0,4.0,,5.0
834,2020-04-08 09:45:00,1.0,1.0,3.0,2.0,2.0,2.0,1.8
1087,2020-04-08 09:45:00,4.0,5.0,4.0,4.0,3.0,,4.0
1061,2020-04-08 09:45:00,5.0,3.0,5.0,5.0,4.0,,4.4
1321,2020-04-08 09:45:00,5.0,4.0,5.0,6.0,4.0,,4.8
976,2020-04-08 09:45:00,6.0,4.0,5.0,4.0,5.0,,4.8
1068,2020-04-08 09:45:00,6.0,5.0,5.0,4.0,5.0,,5.0
1269,2020-04-08 09:45:00,5.0,5.0,6.0,5.0,5.0,,5.2
1251,2020-04-08 09:45:00,5.0,5.0,6.0,5.0,4.0,,5.0
628,2020-04-08 09:45:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0
1286,2020-04-08 09:45:00,4.0,5.0,6.0,4.0,4.0,,4.6
564,2020-04-08 09:45:00,3.0,4.0,2.0,3.0,1.0,1.0,2.6
850,2020-04-08 09:45:00,2.0,3.0,2.0,2.0,-0.0,1.0,1.8
918,2020-04-08 09:45:00,5.0,6.0,7.0,6.0,4.0,,5.6
1168,2020-04-08 09:45:00,6.0,6.0,5.0,5.0,3.0,,5.0
1136,2020-04-08 09:45:00,5.0,5.0,6.0,5.0,5.0,,5.2
858,2020-04-08 09:45:00,2.0,3.0,1.0,1.0,0.0,2.0,1.4
1180,2020-04-08 09:45:00,4.0,5.0,6.0,5.0,3.0,,4.6
1360,2020-04-08 09:45:00,5.0,3.0,5.0,5.0,6.0,,4.8
1096,2020-04-08 09:45:00,6.0,6.0,6.0,4.0,4.0,,5.2
772,2020-04-08 09:45:00,2.0,2.0,2.0,1.0,0.0,2.0,1.4
1385,2020-04-08 09:45:00,5.0,4.0,5.0,6.0,4.0,,4.8
741,2020-04-08 09:45:00,2.0,2.0,2.0,2.0,0.0,2.0,1.6
651,2020-04-08 09:45:00,1.0,3.0,2.0,1.0,-0.0,2.0,1.4
1346,2020-04-08 09:45:00,4.0,4.0,4.0,6.0,4.0,,4.4
1322,2020-04-08 09:50:00,5.0,5.0,5.0,5.0,4.0,,4.8
1260,2020-04-08 09:50:00,5.0,4.0,5.0,4.0,4.0,,4.4
742,2020-04-08 09:50:00,2.0,2.0,3.0,2.0,1.0,2.0,2.0
1171,2020-04-08 09:50:00,6.0,5.0,6.0,6.0,4.0,,5.4
1140,2020-04-08 09:50:00,5.0,5.0,4.0,5.0,5.0,,4.8
1174,2020-04-08 09:50:00,4.0,5.0,5.0,6.0,3.0,,4.6
749,2020-04-08 09:50:00,3.0,2.0,2.0,2.0,1.0,3.0,2.0
751,2020-04-08 09:50:00,1.0,4.0,2.0,1.0,1.0,3.0,1.8
1179,2020-04-08 09:50:00,5.0,5.0,5.0,4.0,4.0,,4.6
1396,2020-04-08 09:50:00,6.0,4.0,5.0,4.0,4.0,,4.6
1364,2020-04-08 09:50:00,5.0,5.0,5.0,4.0,4.0,,4.6
1248,2020-04-08 09:50:00,5.0,5.0,5.0,5.0,4.0,,4.8
757,2020-04-08 09:50:00,1.0,0.0,3.0,3.0,1.0,1.0,1.6
1071,2020-04-08 09:50:00,5.0,5.0,3.0,4.0,6.0,,4.6
1005,2020-04-08 09:50:00,5.0,4.0,6.0,5.0,4.0,,4.8
873,2020-04-08 09:50:00,5.0,6.0,6.0,5.0,4.0,,5.2
869,2020-04-08 09:50:00,5.0,5.0,5.0,5.0,5.0,,5.0
881,2020-04-08 09:50:00,5.0,6.0,5.0,6.0,5.0,,5.4
660,2020-04-08 09:50:00,0.0,1.0,2.0,3.0,1.0,1.0,1.4
886,2020-04-08 09:50:00,5.0,5.0,5.0,4.0,4.0,,4.6
991,2020-04-08 09:50:00,6.0,6.0,5.0,5.0,3.0,,5.0
1305,2020-04-08 09:50:00,5.0,5.0,5.0,5.0,5.0,,5.0
840,2020-04-08 09:50:00,2.0,2.0,3.0,3.0,1.0,4.0,2.2
1050,2020-04-08 09:50:00,5.0,5.0,4.0,5.0,5.0,,4.8
670,2020-04-08 09:50:00,2.0,-0.0,2.0,2.0,1.0,1.0,1.4
1345,2020-04-08 09:50:00,5.0,5.0,5.0,5.0,4.0,,4.8
901,2020-04-08 09:50:00,5.0,6.0,5.0,5.0,3.0,,4.8
1056,2020-04-08 09:50:00,6.0,3.0,4.0,6.0,3.0,,4.4
831,2020-04-08 09:50:00,2.0,1.0,2.0,3.0,1.0,3.0,1.8
714,2020-04-08 09:55:00,3.0,0.0,3.0,2.0,-0.0,1.0,1.6
754,2020-04-08 09:55:00,3.0,2.0,1.0,2.0,2.0,4.0,2.0
944,2020-04-08 09:55:00,5.0,5.0,6.0,5.0,4.0,,5.0
1080,2020-04-08 09:55:00,6.0,6.0,5.0,6.0,4.0,,5.4
1161,2020-04-08 09:55:00,5.0,5.0,4.0,5.0,3.0,,4.4
974,2020-04-08 09:55:00,5.0,5.0,6.0,5.0,4.0,,5.0
1011,2020-04-08 09:55:00,5.0,5.0,5.0,3.0,3.0,,4.2
649,2020-04-08 09:55:00,2.0,2.0,3.0,2.0,2.0,1.0,2.2
1297,2020-04-08 09:55:00,5.0,5.0,4.0,6.0,4.0,,4.8
920,2020-04-08 09:55:00,3.0,5.0,4.0,6.0,4.0,,4.4
1144,2020-04-08 09:55:00,5.0,5.0,5.0,5.0,4.0,,4.8
1010,2020-04-08 09:55:00,4.0,6.0,5.0,5.0,4.0,,4.8
787,2020-04-08 09:55:00,2.0,2.0,2.0,3.0,2.0,2.0,2.2
1351,2020-04-08 09:55:00,4.0,6.0,4.0,6.0,4.0,,4.8
1220,2020-04-08 09:55:00,5.0,5.0,4.0,6.0,3.0,,4.6
1381,2020-04-08 09:55:00,4.0,5.0,5.0,5.0,4.0,,4.6
1085,2020-04-08 09:55:00,4.0,5.0,5.0,5.0,4.0,,4.6
1060,2020-04-08 09:55:00,6.0,4.0,4.0,5.0,3.0,,4.4
851,2020-04-08 09:55:00,1.0,1.0,2.0,2.0,1.0,2.0,1.4
1091,2020-04-08 09:55:00,6.0,4.0,6.0,5.0,4.0,,5.0
958,2020-04-08 09:55:00,4.0,4.0,4.0,4.0,3.0,,3.8
997,2020-04-08 10:00:00,6.0,5.0,5.0,4.0,4.0,,4.8
612,2020-04-08 10:00:00,3.0,2.0,3.0,2.0,1.0,2.0,2.2
1392,2020-04-08 10:00:00,4.0,5.0,4.0,5.0,3.0,,4.2
1329,2020-04-08 10:00:00,4.0,7.0,5.0,5.0,4.0,,5.0
1355,2020-04-08 10:00:00,4.0,6.0,5.0,5.0,4.0,,4.8
1323,2020-04-08 10:00:00,6.0,5.0,5.0,5.0,4.0,,5.0
1247,2020-04-08 10:00:00,5.0,5.0,5.0,4.0,4.0,,4.6
646,2020-04-08 10:00:00,1.0,2.0,1.0,2.0,0.0,2.0,1.2
796,2020-04-08 10:00:00,2.0,0.0,2.0,2.0,2.0,3.0,1.6
1352,2020-04-08 10:00:00,5.0,5.0,4.0,5.0,3.0,,4.4
1190,2020-04-08 10:00:00,6.0,4.0,6.0,5.0,3.0,,4.8
853,2020-04-08 10:00:00,3.0,3.0,2.0,3.0,1.0,2.0,2.4
903,2020-04-08 10:00:00,6.0,6.0,5.0,5.0,5.0,,5.4
1147,2020-04-08 10:00:00,6.0,3.0,4.0,4.0,4.0,,4.2
813,2020-04-08 10:00:00,1.0,3.0,2.0,2.0,0.0,2.0,1.6
1308,2020-04-08 10:00:00,5.0,4.0,6.0,6.0,3.0,,4.8
1003,2020-04-08 10:05:00,5.0,5.0,4.0,4.0,5.0,,4.6
691,2020-04-08 10:05:00,2.0,2.0,1.0,3.0,1.0,2.0,1.8
1397,2020-04-08 10:05:00,5.0,5.0,5.0,5.0,3.0,,4.6
965,2020-04-08 10:05:00,6.0,5.0,4.0,4.0,4.0,,4.6
947,2020-04-08 10:05:00,6.0,5.0,5.0,4.0,4.0,,4.8
814,2020-04-08 10:05:00,2.0,3.0,2.0,2.0,0.0,2.0,1.8
572,2020-04-08 10:05:00,2.0,2.0,3.0,2.0,1.0,1.0,2.0
892,2020-04-08 10:05:00,4.0,5.0,5.0,6.0,4.0,,4.8
1261,2020-04-08 10:05:00,4.0,5.0,6.0,5.0,5.0,,5.0
1368,2020-04-08 10:05:00,4.0,4.0,5.0,6.0,2.0,,4.2
1165,2020-04-08 10:05:00,6.0,5.0,5.0,6.0,4.0,,5.2
987,2020-04-08 10:05:00,5.0,6.0,6.0,4.0,4.0,,5.0
1139,2020-04-08 10:05:00,5.0,5.0,5.0,6.0,4.0,,5.0
671,2020-04-08 10:05:00,3.0,1.0,2.0,2.0,2.0,3.0,2.0
911,2020-04-08 10:05:00,6.0,5.0,5.0,5.0,4.0,,5.0
1332,2020-04-08 10:05:00,4.0,5.0,4.0,6.0,4.0,,4.6
1199,2020-04-08 10:10:00,4.0,4.0,6.0,5.0,4.0,,4.6
842,2020-04-08 10:10:00,2.0,2.0,3.0,3.0,-0.0,1.0,2.0
1274,2020-04-08 10:10:00,6.0,4.0,4.0,5.0,5.0,,4.8
1289,2020-04-08 10:10:00,6.0,6.0,5.0,5.0,4.0,,5.2
914,2020-04-08 10:10:00,8.0,5.0,5.0,5.0,4.0,,5.4
798,2020-04-08 10:10:00,2.0,3.0,2.0,0.0,3.0,1.0,2.0
888,2020-04-08 10:10:00,4.0,7.0,5.0,4.0,3.0,,4.6
865,2020-04-08 10:10:00,6.0,4.0,4.0,5.0,3.0,,4.4
634,2020-04-08 10:10:00,1.0,2.0,3.0,2.0,0.0,1.0,1.6
1015,2020-04-08 10:10:00,5.0,6.0,4.0,6.0,4.0,,5.0
690,2020-04-08 10:10:00,2.0,3.0,1.0,3.0,0.0,2.0,1.8
1044,2020-04-08 10:10:00,5.0,5.0,5.0,5.0,4.0,,4.8
1298,2020-04-08 10:10:00,4.0,4.0,5.0,5.0,4.0,,4.4
688,2020-04-08 10:10:00,1.0,2.0,2.0,3.0,1.0,2.0,1.8
1142,2020-04-08 10:10:00,5.0,6.0,5.0,6.0,3.0,,5.0
1375,2020-04-08 10:10:00,5.0,5.0,5.0,5.0,3.0,,4.6
695,2020-04-08 10:10:00,3.0,2.0,3.0,1.0,1.0,2.0,2.0
874,2020-04-08 10:10:00,5.0,6.0,6.0,4.0,3.0,,4.8
734,2020-04-08 10:15:00,3.0,2.0,2.0,1.0,1.0,2.0,1.8
1099,2020-04-08 10:15:00,5.0,4.0,6.0,5.0,4.0,,4.8
370,2020-04-08 10:15:00,6.0,4.0,10.0,5.0,1.0,,5.2
861,2020-04-08 10:15:00,6.0,5.0,6.0,6.0,4.0,,5.4
1128,2020-04-08 10:15:00,5.0,7.0,5.0,5.0,4.0,,5.2
1045,2020-04-08 10:15:00,5.0,5.0,5.0,6.0,4.0,,5.0
1229,2020-04-08 10:15:00,5.0,6.0,5.0,5.0,3.0,,4.8
1259,2020-04-08 10:15:00,5.0,6.0,7.0,5.0,5.0,,5.6
934,2020-04-08 10:15:00,5.0,5.0,5.0,4.0,4.0,,4.6
652,2020-04-08 10:15:00,1.0,2.0,2.0,2.0,1.0,3.0,1.6
1069,2020-04-08 10:20:00,4.0,5.0,5.0,4.0,4.0,,4.4
829,2020-04-08 10:20:00,2.0,3.0,3.0,3.0,2.0,1.0,2.6
707,2020-04-08 10:20:00,3.0,2.0,3.0,2.0,1.0,2.0,2.2
847,2020-04-08 10:20:00,3.0,3.0,2.0,1.0,1.0,3.0,2.0
681,2020-04-08 10:20:00,3.0,2.0,3.0,1.0,0.0,2.0,1.8
1217,2020-04-08 10:20:00,6.0,5.0,4.0,5.0,4.0,,4.8
57,2020-04-08 10:20:00,3.0,8.0,4.0,1.0,10.0,0.0,5.2
575,2020-04-08 10:20:00,1.0,2.0,2.0,3.0,1.0,2.0,1.8
1449,2020-04-08 10:20:00,0.0,3.0,3.0,2.0,1.0,1.0,1.8
1283,2020-04-08 10:20:00,5.0,5.0,6.0,5.0,2.0,,4.6
386,2020-04-08 10:20:00,8.0,9.0,4.0,1.0,4.0,,5.2
1196,2020-04-08 10:20:00,5.0,5.0,5.0,5.0,4.0,,4.8
1070,2020-04-08 10:20:00,6.0,4.0,5.0,5.0,5.0,,5.0
1257,2020-04-08 10:20:00,3.0,7.0,5.0,5.0,3.0,,4.6
592,2020-04-08 10:20:00,1.0,3.0,2.0,2.0,2.0,1.0,2.0
929,2020-04-08 10:20:00,5.0,5.0,4.0,4.0,4.0,,4.4
1239,2020-04-08 10:20:00,6.0,5.0,6.0,5.0,4.0,,5.2
1369,2020-04-08 10:20:00,5.0,5.0,6.0,5.0,3.0,,4.8
864,2020-04-08 10:20:00,5.0,5.0,5.0,5.0,4.0,,4.8
1027,2020-04-08 10:20:00,4.0,4.0,4.0,3.0,4.0,,3.8
1113,2020-04-08 10:20:00,5.0,5.0,4.0,7.0,5.0,,5.2
1474,2020-04-08 10:20:00,2.0,2.0,1.0,2.0,1.0,1.0,1.6
1221,2020-04-08 10:20:00,5.0,6.0,5.0,5.0,4.0,,5.0
1391,2020-04-08 10:20:00,4.0,6.0,5.0,7.0,4.0,,5.2
1324,2020-04-08 10:20:00,4.0,4.0,6.0,5.0,3.0,,4.4
957,2020-04-08 10:20:00,4.0,4.0,6.0,6.0,5.0,,5.0
1407,2020-04-08 10:20:00,2.0,1.0,1.0,2.0,-0.0,-0.0,1.2
1025,2020-04-08 10:20:00,5.0,5.0,4.0,5.0,3.0,,4.4
1383,2020-04-08 10:20:00,4.0,6.0,5.0,6.0,4.0,,5.0
585,2020-04-08 10:25:00,2.0,3.0,2.0,2.0,1.0,2.0,2.0
849,2020-04-08 10:25:00,3.0,3.0,2.0,1.0,1.0,1.0,2.0
650,2020-04-08 10:25:00,2.0,2.0,3.0,3.0,2.0,1.0,2.4
998,2020-04-08 10:25:00,7.0,5.0,5.0,6.0,4.0,,5.4
1007,2020-04-08 10:25:00,4.0,6.0,5.0,4.0,3.0,,4.4
578,2020-04-08 10:25:00,2.0,3.0,2.0,3.0,1.0,2.0,2.2
1430,2020-04-08 10:25:00,2.0,2.0,3.0,4.0,2.0,0.0,2.6
559,2020-04-08 10:25:00,2.0,3.0,1.0,3.0,1.0,3.0,2.0
1160,2020-04-08 10:25:00,4.0,4.0,4.0,6.0,3.0,,4.2
1132,2020-04-08 10:25:00,5.0,7.0,5.0,4.0,3.0,,4.8
1458,2020-04-08 10:25:00,3.0,2.0,2.0,3.0,0.0,1.0,2.0
1122,2020-04-08 10:25:00,6.0,6.0,5.0,6.0,5.0,,5.6
1310,2020-04-08 10:25:00,6.0,4.0,6.0,5.0,3.0,,4.8
1414,2020-04-08 10:25:00,2.0,2.0,3.0,0.0,1.0,-0.0,1.6
1074,2020-04-08 10:25:00,5.0,5.0,5.0,6.0,5.0,,5.2
875,2020-04-08 10:25:00,5.0,4.0,5.0,5.0,4.0,,4.6
1424,2020-04-08 10:25:00,3.0,2.0,2.0,2.0,2.0,0.0,2.2
1425,2020-04-08 10:25:00,2.0,2.0,1.0,2.0,1.0,0.0,1.6
1432,2020-04-08 10:25:00,3.0,2.0,3.0,2.0,1.0,-0.0,2.2
125,2020-04-08 10:25:00,2.0,0.0,10.0,8.0,6.0,,5.2
1280,2020-04-08 10:25:00,5.0,3.0,4.0,4.0,3.0,,3.8
838,2020-04-08 10:30:00,4.0,2.0,1.0,2.0,0.0,3.0,1.8
1463,2020-04-08 10:30:00,2.0,3.0,2.0,1.0,-0.0,0.0,1.6
1341,2020-04-08 10:30:00,6.0,5.0,4.0,6.0,4.0,,5.0
1365,2020-04-08 10:30:00,4.0,5.0,6.0,5.0,4.0,,4.8
760,2020-04-08 10:30:00,3.0,3.0,1.0,1.0,1.0,3.0,1.8
635,2020-04-08 10:30:00,3.0,2.0,2.0,1.0,1.0,3.0,1.8
1488,2020-04-08 10:30:00,2.0,1.0,2.0,2.0,2.0,1.0,1.8
722,2020-04-08 10:30:00,2.0,2.0,3.0,3.0,1.0,2.0,2.2
584,2020-04-08 10:30:00,2.0,2.0,2.0,3.0,2.0,1.0,2.2
1295,2020-04-08 10:30:00,6.0,6.0,5.0,4.0,4.0,,5.0
1268,2020-04-08 10:30:00,4.0,4.0,6.0,5.0,3.0,,4.4
1018,2020-04-08 10:35:00,5.0,5.0,6.0,4.0,3.0,,4.6
1115,2020-04-08 10:35:00,5.0,6.0,4.0,5.0,5.0,,5.0
988,2020-04-08 10:35:00,4.0,4.0,4.0,5.0,3.0,,4.0
1299,2020-04-08 10:35:00,6.0,4.0,4.0,4.0,5.0,,4.6
808,2020-04-08 10:35:00,1.0,1.0,2.0,3.0,1.0,1.0,1.6
1451,2020-04-08 10:35:00,2.0,2.0,3.0,1.0,1.0,0.0,1.8
1343,2020-04-08 10:35:00,4.0,4.0,5.0,4.0,4.0,,4.2
750,2020-04-08 10:35:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0
767,2020-04-08 10:35:00,2.0,4.0,2.0,2.0,1.0,1.0,2.2
1330,2020-04-08 10:35:00,4.0,4.0,6.0,4.0,4.0,,4.4
810,2020-04-08 10:35:00,4.0,2.0,2.0,4.0,1.0,2.0,2.6
1325,2020-04-08 10:35:00,6.0,4.0,5.0,4.0,5.0,,4.8
1389,2020-04-08 10:35:00,4.0,6.0,5.0,5.0,4.0,,4.8
1316,2020-04-08 10:35:00,5.0,4.0,5.0,4.0,4.0,,4.4
1172,2020-04-08 10:40:00,5.0,5.0,6.0,4.0,3.0,,4.6
1187,2020-04-08 10:40:00,5.0,4.0,6.0,4.0,3.0,,4.4
932,2020-04-08 10:40:00,5.0,5.0,5.0,3.0,3.0,,4.2
980,2020-04-08 10:40:00,6.0,4.0,5.0,5.0,5.0,,5.0
1453,2020-04-08 10:40:00,2.0,2.0,2.0,2.0,3.0,-0.0,2.2
1477,2020-04-08 10:40:00,0.0,2.0,3.0,2.0,2.0,-0.0,1.8
708,2020-04-08 10:40:00,2.0,2.0,2.0,1.0,1.0,2.0,1.6
983,2020-04-08 10:40:00,6.0,5.0,4.0,5.0,6.0,,5.2
1206,2020-04-08 10:40:00,4.0,5.0,4.0,5.0,4.0,,4.4
608,2020-04-08 10:40:00,2.0,2.0,1.0,2.0,2.0,2.0,1.8
1114,2020-04-08 10:40:00,5.0,5.0,5.0,5.0,3.0,,4.6
1428,2020-04-08 10:40:00,2.0,2.0,2.0,2.0,2.0,0.0,2.0
1134,2020-04-08 10:40:00,5.0,5.0,4.0,4.0,5.0,,4.6
1216,2020-04-08 10:40:00,5.0,6.0,6.0,5.0,3.0,,5.0
1127,2020-04-08 10:40:00,5.0,5.0,5.0,7.0,4.0,,5.2
1218,2020-04-08 10:40:00,5.0,5.0,5.0,6.0,4.0,,5.0
1350,2020-04-08 10:45:00,4.0,5.0,5.0,6.0,3.0,,4.6
1086,2020-04-08 10:45:00,5.0,4.0,5.0,5.0,4.0,,4.6
1101,2020-04-08 10:45:00,5.0,5.0,4.0,5.0,4.0,,4.6
739,2020-04-08 10:45:00,3.0,2.0,2.0,2.0,2.0,2.0,2.2
1456,2020-04-08 10:45:00,2.0,-0.0,2.0,2.0,1.0,1.0,1.4
601,2020-04-08 10:45:00,2.0,3.0,3.0,2.0,1.0,4.0,2.2
1159,2020-04-08 10:45:00,5.0,5.0,5.0,5.0,3.0,,4.6
1443,2020-04-08 10:45:00,3.0,2.0,2.0,3.0,1.0,0.0,2.2
1238,2020-04-08 10:45:00,5.0,5.0,5.0,5.0,4.0,,4.8
677,2020-04-08 10:45:00,1.0,4.0,2.0,2.0,1.0,2.0,2.0
1151,2020-04-08 10:45:00,4.0,5.0,5.0,5.0,4.0,,4.6
566,2020-04-08 10:45:00,3.0,3.0,1.0,2.0,0.0,2.0,1.8
982,2020-04-08 10:45:00,5.0,6.0,5.0,4.0,3.0,,4.6
900,2020-04-08 10:45:00,5.0,6.0,5.0,6.0,4.0,,5.2
1197,2020-04-08 10:45:00,5.0,5.0,6.0,5.0,3.0,,4.8
1303,2020-04-08 10:45:00,6.0,5.0,5.0,5.0,5.0,,5.2
804,2020-04-08 10:50:00,1.0,3.0,2.0,2.0,0.0,2.0,1.6
1195,2020-04-08 10:50:00,4.0,5.0,6.0,5.0,3.0,,4.6
966,2020-04-08 10:50:00,5.0,4.0,6.0,5.0,4.0,,4.8
971,2020-04-08 10:50:00,6.0,6.0,4.0,5.0,5.0,,5.2
985,2020-04-08 10:50:00,5.0,4.0,4.0,5.0,3.0,,4.2
989,2020-04-08 10:50:00,5.0,5.0,5.0,5.0,5.0,,5.0
1135,2020-04-08 10:50:00,5.0,6.0,4.0,5.0,4.0,,4.8
1475,2020-04-08 10:50:00,2.0,2.0,1.0,3.0,1.0,0.0,1.8
587,2020-04-08 10:50:00,2.0,2.0,2.0,2.0,1.0,3.0,1.8
1040,2020-04-08 10:50:00,4.0,5.0,5.0,5.0,4.0,,4.6
1079,2020-04-08 10:50:00,5.0,6.0,5.0,5.0,4.0,,5.0
1419,2020-04-08 10:50:00,2.0,2.0,2.0,2.0,2.0,-0.0,2.0
1181,2020-04-08 10:50:00,6.0,5.0,6.0,4.0,4.0,,5.0
1063,2020-04-08 10:50:00,3.0,4.0,4.0,5.0,4.0,,4.0
946,2020-04-08 10:50:00,5.0,4.0,4.0,5.0,4.0,,4.4
1485,2020-04-08 10:55:00,3.0,1.0,3.0,1.0,0.0,-0.0,1.6
1046,2020-04-08 10:55:00,5.0,6.0,5.0,5.0,4.0,,5.0
1215,2020-04-08 10:55:00,5.0,6.0,5.0,6.0,4.0,,5.2
574,2020-04-08 10:55:00,2.0,2.0,2.0,1.0,0.0,2.0,1.4
1212,2020-04-08 10:55:00,5.0,7.0,5.0,6.0,4.0,,5.4
1235,2020-04-08 10:55:00,5.0,5.0,5.0,4.0,5.0,,4.8
1166,2020-04-08 10:55:00,4.0,5.0,5.0,6.0,4.0,,4.8
1205,2020-04-08 10:55:00,5.0,5.0,5.0,5.0,5.0,,5.0
581,2020-04-08 10:55:00,3.0,1.0,1.0,1.0,2.0,3.0,1.6
1412,2020-04-08 10:55:00,2.0,1.0,2.0,3.0,0.0,1.0,1.6
949,2020-04-08 10:55:00,5.0,5.0,6.0,5.0,3.0,,4.8
600,2020-04-08 10:55:00,3.0,1.0,2.0,1.0,-0.0,2.0,1.4
1088,2020-04-08 10:55:00,5.0,5.0,5.0,5.0,4.0,,4.8
943,2020-04-08 10:55:00,5.0,5.0,6.0,7.0,4.0,,5.4
1315,2020-04-08 10:55:00,5.0,5.0,5.0,5.0,3.0,,4.6
1231,2020-04-08 10:55:00,6.0,4.0,5.0,5.0,4.0,,4.8
1281,2020-04-08 11:00:00,4.0,4.0,5.0,5.0,5.0,,4.6
1110,2020-04-08 11:00:00,5.0,4.0,4.0,5.0,3.0,,4.2
721,2020-04-08 11:00:00,1.0,2.0,2.0,2.0,1.0,2.0,1.6
1340,2020-04-08 11:00:00,4.0,4.0,6.0,5.0,4.0,,4.6
625,2020-04-08 11:00:00,2.0,2.0,4.0,2.0,1.0,2.0,2.2
1255,2020-04-08 11:00:00,5.0,5.0,6.0,4.0,4.0,,4.8
973,2020-04-08 11:00:00,5.0,6.0,6.0,5.0,5.0,,5.4
1441,2020-04-08 11:00:00,2.0,2.0,2.0,2.0,1.0,-0.0,1.8
1486,2020-04-08 11:00:00,2.0,3.0,2.0,3.0,0.0,1.0,2.0
801,2020-04-08 11:00:00,2.0,3.0,1.0,3.0,1.0,2.0,2.0
955,2020-04-08 11:00:00,5.0,4.0,5.0,5.0,5.0,,4.8
800,2020-04-08 11:00:00,2.0,2.0,2.0,3.0,1.0,1.0,2.0
1250,2020-04-08 11:00:00,5.0,5.0,6.0,5.0,4.0,,5.0
629,2020-04-08 11:05:00,1.0,2.0,1.0,2.0,1.0,1.0,1.4
1202,2020-04-08 11:05:00,6.0,5.0,5.0,5.0,6.0,,5.4
1262,2020-04-08 11:05:00,5.0,5.0,5.0,5.0,5.0,,5.0
1234,2020-04-08 11:05:00,5.0,5.0,5.0,6.0,5.0,,5.2
1445,2020-04-08 11:05:00,1.0,1.0,2.0,2.0,1.0,0.0,1.4
1438,2020-04-08 11:05:00,1.0,2.0,2.0,1.0,0.0,0.0,1.2
1478,2020-04-08 11:05:00,2.0,3.0,3.0,2.0,0.0,-0.0,2.0
860,2020-04-08 11:05:00,6.0,5.0,5.0,5.0,4.0,,5.0
724,2020-04-08 11:05:00,1.0,3.0,1.0,2.0,1.0,1.0,1.6
1379,2020-04-08 11:05:00,6.0,5.0,6.0,3.0,5.0,,5.0
1333,2020-04-08 11:05:00,5.0,5.0,4.0,6.0,4.0,,4.8
1162,2020-04-08 11:05:00,5.0,4.0,5.0,5.0,3.0,,4.4
211,2020-04-08 11:05:00,1.0,0.0,10.0,5.0,4.0,,4.0
1313,2020-04-08 11:05:00,5.0,5.0,4.0,3.0,4.0,,4.2
1084,2020-04-08 11:05:00,5.0,5.0,5.0,5.0,4.0,,4.8
156,2020-04-08 11:05:00,0.0,0.0,7.0,8.0,2.0,,3.4
249,2020-04-08 11:10:00,0.0,9.0,2.0,2.0,8.0,1.0,4.2
1243,2020-04-08 11:10:00,4.0,5.0,5.0,5.0,4.0,,4.6
887,2020-04-08 11:10:00,5.0,4.0,5.0,4.0,5.0,,4.6
872,2020-04-08 11:10:00,5.0,6.0,6.0,5.0,5.0,,5.4
1037,2020-04-08 11:10:00,4.0,5.0,5.0,5.0,4.0,,4.6
1421,2020-04-08 11:10:00,2.0,2.0,2.0,2.0,1.0,1.0,1.8
580,2020-04-08 11:10:00,1.0,2.0,1.0,3.0,1.0,2.0,1.6
1224,2020-04-08 11:10:00,4.0,5.0,5.0,5.0,4.0,,4.6
1288,2020-04-08 11:10:00,4.0,6.0,5.0,5.0,3.0,,4.6
8,2020-04-08 11:10:00,8.0,6.0,8.0,10.0,6.0,,7.6
648,2020-04-08 11:10:00,2.0,2.0,2.0,1.0,0.0,3.0,1.4
1034,2020-04-08 11:10:00,6.0,4.0,6.0,4.0,4.0,,4.8
1465,2020-04-08 11:10:00,2.0,2.0,2.0,3.0,1.0,1.0,2.0
1452,2020-04-08 11:10:00,2.0,2.0,1.0,2.0,1.0,1.0,1.6
45,2020-04-08 11:10:00,9.0,1.0,4.0,10.0,10.0,,6.8
1376,2020-04-08 11:10:00,4.0,5.0,5.0,5.0,4.0,,4.6
954,2020-04-08 11:10:00,5.0,6.0,6.0,5.0,3.0,,5.0
633,2020-04-08 11:15:00,2.0,2.0,1.0,1.0,0.0,1.0,1.2
938,2020-04-08 11:15:00,6.0,4.0,5.0,6.0,5.0,,5.2
1467,2020-04-08 11:15:00,2.0,3.0,4.0,3.0,1.0,0.0,2.6
1482,2020-04-08 11:15:00,1.0,1.0,2.0,2.0,2.0,1.0,1.6
586,2020-04-08 11:15:00,2.0,3.0,2.0,2.0,1.0,2.0,2.0
895,2020-04-08 11:15:00,5.0,5.0,5.0,5.0,4.0,,4.8
950,2020-04-08 11:15:00,6.0,5.0,6.0,5.0,4.0,,5.2
