,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
333,2020-04-07 20:10:00,9.0,8.0,4.0,2.0,1.0,0.0,4.8
669,2020-04-07 20:10:00,0.0,10.0,9.0,3.0,3.0,,5.0
919,2020-04-07 20:20:00,0.0,8.0,3.0,10.0,2.0,0.0,4.6
461,2020-04-07 20:20:00,2.0,3.0,7.0,2.0,3.0,,3.4
490,2020-04-07 20:35:00,8.0,6.0,7.0,8.0,1.0,,6.0
1081,2020-04-07 20:40:00,10.0,5.0,4.0,10.0,0.0,,5.8
605,2020-04-07 20:40:00,4.0,9.0,3.0,2.0,10.0,,5.6
912,2020-04-07 20:45:00,10.0,7.0,0.0,6.0,10.0,,6.6
1064,2020-04-07 20:45:00,0.0,5.0,10.0,6.0,0.0,,4.2
798,2020-04-07 21:05:00,9.0,4.0,10.0,1.0,10.0,,6.8
31,2020-04-07 21:20:00,5.0,9.0,7.0,3.0,10.0,,6.8
213,2020-04-07 21:25:00,0.0,9.0,8.0,5.0,0.0,,4.4
886,2020-04-07 21:35:00,6.0,9.0,4.0,1.0,8.0,,5.6
876,2020-04-07 21:35:00,3.0,3.0,3.0,3.0,10.0,,4.4
272,2020-04-07 21:50:00,5.0,4.0,5.0,6.0,8.0,,5.6
289,2020-04-07 22:05:00,10.0,10.0,1.0,8.0,10.0,,7.8
471,2020-04-07 22:10:00,4.0,0.0,1.0,5.0,6.0,,3.2
366,2020-04-07 22:20:00,0.0,7.0,5.0,6.0,10.0,,5.6
575,2020-04-07 22:30:00,2.0,7.0,1.0,5.0,4.0,,3.8
863,2020-04-07 22:40:00,3.0,8.0,2.0,3.0,9.0,,5.0
242,2020-04-07 22:45:00,5.0,2.0,3.0,8.0,10.0,,5.6
628,2020-04-07 23:05:00,10.0,4.0,6.0,5.0,0.0,,5.0
1158,2020-04-07 23:05:00,0.0,3.0,4.0,8.0,10.0,,5.0
71,2020-04-07 23:05:00,7.0,8.0,1.0,8.0,2.0,,5.2
1060,2020-04-07 23:25:00,3.0,1.0,10.0,8.0,10.0,,6.4
780,2020-04-07 23:25:00,5.0,10.0,3.0,7.0,5.0,,6.0
1019,2020-04-07 23:30:00,3.0,7.0,2.0,6.0,4.0,1.0,4.4
443,2020-04-07 23:30:00,1.0,1.0,2.0,10.0,7.0,1.0,4.2
1140,2020-04-07 23:40:00,7.0,8.0,10.0,10.0,3.0,,7.6
632,2020-04-07 23:45:00,10.0,10.0,5.0,2.0,6.0,,6.6
975,2020-04-07 23:45:00,8.0,8.0,10.0,9.0,1.0,,7.2
276,2020-04-07 23:45:00,10.0,10.0,6.0,6.0,1.0,1.0,6.6
13,2020-04-07 23:55:00,3.0,3.0,6.0,0.0,2.0,0.0,2.8
921,2020-04-07 23:55:00,2.0,5.0,2.0,0.0,10.0,1.0,3.8
365,2020-04-07 23:55:00,6.0,6.0,4.0,8.0,5.0,,5.8
1021,2020-04-08 00:10:00,10.0,10.0,8.0,10.0,3.0,,8.2
368,2020-04-08 00:10:00,2.0,2.0,3.0,8.0,7.0,1.0,4.4
117,2020-04-08 00:20:00,1.0,7.0,2.0,10.0,10.0,,6.0
680,2020-04-08 00:20:00,1.0,4.0,0.0,2.0,5.0,0.0,2.4
1037,2020-04-08 00:30:00,7.0,3.0,4.0,10.0,10.0,,6.8
860,2020-04-08 00:45:00,10.0,7.0,9.0,10.0,7.0,,8.6
1061,2020-04-08 00:45:00,0.0,7.0,6.0,10.0,2.0,,5.0
1109,2020-04-08 00:45:00,0.0,8.0,4.0,4.0,10.0,,5.2
64,2020-04-08 00:45:00,2.0,8.0,9.0,8.0,8.0,0.0,7.0
754,2020-04-08 01:00:00,4.0,10.0,6.0,5.0,8.0,,6.6
78,2020-04-08 01:15:00,10.0,1.0,1.0,5.0,9.0,,5.2
868,2020-04-08 01:30:00,10.0,6.0,2.0,10.0,0.0,,5.6
199,2020-04-08 01:35:00,10.0,2.0,9.0,4.0,4.0,,5.8
1135,2020-04-08 01:45:00,6.0,3.0,9.0,10.0,5.0,,6.6
875,2020-04-08 01:45:00,10.0,10.0,3.0,0.0,9.0,,6.4
1003,2020-04-08 02:00:00,6.0,7.0,10.0,10.0,7.0,,8.0
820,2020-04-08 02:00:00,0.0,5.0,7.0,2.0,6.0,,4.0
354,2020-04-08 02:10:00,2.0,9.0,1.0,3.0,1.0,,3.2
8,2020-04-08 02:20:00,4.0,10.0,6.0,5.0,1.0,,5.2
757,2020-04-08 02:20:00,7.0,10.0,7.0,8.0,1.0,,6.6
905,2020-04-08 02:25:00,0.0,6.0,6.0,9.0,7.0,1.0,5.6
787,2020-04-08 02:35:00,10.0,8.0,5.0,1.0,6.0,,6.0
194,2020-04-08 02:35:00,5.0,8.0,5.0,0.0,2.0,,4.0
577,2020-04-08 02:35:00,1.0,5.0,4.0,9.0,10.0,,5.8
942,2020-04-08 02:40:00,5.0,1.0,8.0,0.0,1.0,,3.0
847,2020-04-08 02:40:00,1.0,8.0,6.0,5.0,2.0,,4.4
774,2020-04-08 02:55:00,3.0,0.0,1.0,6.0,1.0,,2.2
282,2020-04-08 03:00:00,1.0,0.0,10.0,7.0,1.0,,3.8
618,2020-04-08 03:05:00,0.0,10.0,0.0,3.0,10.0,,4.6
298,2020-04-08 03:10:00,1.0,10.0,7.0,6.0,3.0,1.0,5.4
771,2020-04-08 03:15:00,5.0,10.0,10.0,10.0,1.0,1.0,7.2
99,2020-04-08 03:30:00,8.0,10.0,8.0,4.0,2.0,1.0,6.4
21,2020-04-08 03:35:00,9.0,10.0,3.0,0.0,7.0,,5.8
858,2020-04-08 03:40:00,9.0,3.0,0.0,8.0,2.0,,4.4
473,2020-04-08 03:40:00,10.0,3.0,3.0,0.0,10.0,,5.2
587,2020-04-08 03:40:00,6.0,0.0,9.0,2.0,10.0,,5.4
1028,2020-04-08 03:45:00,4.0,10.0,10.0,9.0,3.0,,7.2
118,2020-04-08 03:45:00,6.0,7.0,10.0,7.0,1.0,,6.2
689,2020-04-08 03:50:00,3.0,8.0,1.0,1.0,2.0,,3.0
205,2020-04-08 03:50:00,4.0,10.0,7.0,4.0,5.0,,6.0
27,2020-04-08 03:55:00,5.0,4.0,3.0,5.0,6.0,,4.6
208,2020-04-08 04:00:00,0.0,4.0,10.0,10.0,6.0,,6.0
796,2020-04-08 04:00:00,3.0,6.0,9.0,9.0,6.0,,6.6
1265,2020-04-08 04:15:00,1.0,5.0,2.0,5.0,0.0,,2.6
304,2020-04-08 04:15:00,2.0,10.0,4.0,4.0,4.0,,4.8
185,2020-04-08 04:15:00,4.0,1.0,4.0,8.0,5.0,,4.4
910,2020-04-08 04:15:00,1.0,2.0,0.0,8.0,8.0,,3.8
929,2020-04-08 04:20:00,0.0,10.0,3.0,1.0,10.0,,4.8
209,2020-04-08 04:20:00,6.0,5.0,6.0,0.0,4.0,,4.2
732,2020-04-08 04:30:00,10.0,4.0,8.0,10.0,0.0,,6.4
486,2020-04-08 04:30:00,2.0,0.0,10.0,5.0,10.0,,5.4
503,2020-04-08 04:45:00,10.0,10.0,7.0,10.0,8.0,,9.0
625,2020-04-08 04:50:00,3.0,6.0,6.0,0.0,2.0,,3.4
973,2020-04-08 04:55:00,10.0,6.0,10.0,10.0,9.0,,9.0
181,2020-04-08 05:00:00,0.0,10.0,9.0,10.0,10.0,,7.8
58,2020-04-08 05:00:00,1.0,6.0,9.0,9.0,4.0,0.0,5.8
455,2020-04-08 05:00:00,2.0,5.0,6.0,9.0,2.0,,4.8
1041,2020-04-08 05:10:00,4.0,9.0,3.0,5.0,10.0,,6.2
792,2020-04-08 05:35:00,8.0,10.0,6.0,3.0,6.0,,6.6
980,2020-04-08 05:45:00,10.0,10.0,4.0,1.0,1.0,,5.2
430,2020-04-08 05:50:00,3.0,1.0,4.0,6.0,4.0,,3.6
604,2020-04-08 05:50:00,2.0,7.0,4.0,9.0,10.0,,6.4
1011,2020-04-08 05:55:00,7.0,5.0,4.0,7.0,10.0,,6.6
162,2020-04-08 06:05:00,8.0,10.0,7.0,10.0,0.0,1.0,7.0
811,2020-04-08 06:15:00,0.0,7.0,10.0,6.0,7.0,,6.0
463,2020-04-08 06:25:00,10.0,8.0,2.0,10.0,10.0,0.0,8.0
186,2020-04-08 06:30:00,2.0,0.0,8.0,4.0,1.0,,3.0
662,2020-04-08 06:45:00,0.0,9.0,1.0,9.0,0.0,,3.8
937,2020-04-08 06:50:00,9.0,10.0,8.0,10.0,4.0,,8.2
540,2020-04-08 06:50:00,7.0,8.0,7.0,6.0,10.0,,7.6
981,2020-04-08 07:00:00,5.0,8.0,4.0,1.0,7.0,,5.0
1176,2020-04-08 07:00:00,10.0,4.0,8.0,2.0,1.0,,5.0
778,2020-04-08 07:00:00,6.0,3.0,9.0,6.0,2.0,,5.2
340,2020-04-08 07:10:00,2.0,9.0,4.0,7.0,9.0,,6.2
359,2020-04-08 07:15:00,1.0,10.0,10.0,9.0,5.0,,7.0
715,2020-04-08 07:20:00,4.0,9.0,4.0,4.0,8.0,,5.8
1101,2020-04-08 07:25:00,4.0,4.0,8.0,6.0,0.0,,4.4
400,2020-04-08 07:55:00,2.0,2.0,1.0,10.0,10.0,,5.0
41,2020-04-08 08:10:00,9.0,0.0,9.0,5.0,4.0,,5.4
308,2020-04-08 08:20:00,9.0,3.0,10.0,4.0,4.0,,6.0
305,2020-04-08 08:25:00,7.0,3.0,7.0,0.0,10.0,,5.4
215,2020-04-08 08:30:00,9.0,2.0,0.0,10.0,0.0,,4.2
1517,2020-04-08 08:35:00,2.0,2.0,1.0,3.0,3.0,2.0,2.2
2246,2020-04-08 08:35:00,1.0,1.0,2.0,0.0,3.0,2.0,1.4
1652,2020-04-08 08:35:00,3.0,1.0,2.0,1.0,2.0,2.0,1.8
2053,2020-04-08 08:35:00,2.0,2.0,2.0,2.0,3.0,1.0,2.2
2096,2020-04-08 08:35:00,3.0,3.0,3.0,2.0,1.0,3.0,2.4
1942,2020-04-08 08:35:00,1.0,1.0,2.0,1.0,2.0,2.0,1.4
2034,2020-04-08 08:35:00,2.0,2.0,2.0,2.0,2.0,3.0,2.0
2218,2020-04-08 08:35:00,1.0,2.0,2.0,2.0,1.0,1.0,1.6
2026,2020-04-08 08:35:00,1.0,2.0,1.0,3.0,2.0,1.0,1.8
1503,2020-04-08 08:35:00,2.0,2.0,2.0,3.0,2.0,1.0,2.2
2201,2020-04-08 08:35:00,2.0,2.0,2.0,2.0,2.0,3.0,2.0
1695,2020-04-08 08:35:00,2.0,3.0,3.0,2.0,1.0,2.0,2.2
1534,2020-04-08 08:35:00,3.0,1.0,2.0,3.0,2.0,2.0,2.2
1704,2020-04-08 08:35:00,3.0,3.0,2.0,2.0,3.0,2.0,2.6
1679,2020-04-08 08:40:00,2.0,2.0,2.0,1.0,2.0,3.0,1.8
1673,2020-04-08 08:40:00,3.0,2.0,1.0,2.0,1.0,1.0,1.8
2220,2020-04-08 08:40:00,2.0,3.0,1.0,2.0,1.0,2.0,1.8
1667,2020-04-08 08:40:00,1.0,2.0,1.0,2.0,2.0,3.0,1.6
2219,2020-04-08 08:40:00,2.0,1.0,3.0,3.0,2.0,1.0,2.2
1946,2020-04-08 08:40:00,3.0,1.0,1.0,3.0,2.0,2.0,2.0
1827,2020-04-08 08:40:00,2.0,2.0,2.0,2.0,1.0,2.0,1.8
1578,2020-04-08 08:40:00,3.0,3.0,2.0,2.0,1.0,3.0,2.2
2073,2020-04-08 08:40:00,-0.0,3.0,2.0,1.0,2.0,3.0,1.6
1522,2020-04-08 08:40:00,3.0,3.0,2.0,3.0,2.0,2.0,2.6
2114,2020-04-08 08:40:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2059,2020-04-08 08:40:00,2.0,2.0,1.0,1.0,2.0,1.0,1.6
1968,2020-04-08 08:40:00,3.0,1.0,3.0,2.0,3.0,2.0,2.4
1889,2020-04-08 08:40:00,2.0,2.0,1.0,2.0,1.0,1.0,1.6
2054,2020-04-08 08:40:00,3.0,2.0,1.0,1.0,3.0,2.0,2.0
1536,2020-04-08 08:40:00,2.0,2.0,2.0,2.0,2.0,3.0,2.0
2261,2020-04-08 08:40:00,2.0,2.0,1.0,2.0,2.0,2.0,1.8
2224,2020-04-08 08:40:00,2.0,1.0,2.0,2.0,2.0,3.0,1.8
1828,2020-04-08 08:40:00,1.0,3.0,1.0,3.0,2.0,2.0,2.0
2140,2020-04-08 08:40:00,2.0,2.0,3.0,3.0,1.0,2.0,2.2
2143,2020-04-08 08:40:00,2.0,1.0,2.0,1.0,1.0,2.0,1.4
1730,2020-04-08 08:40:00,3.0,2.0,3.0,1.0,3.0,3.0,2.4
2157,2020-04-08 08:40:00,2.0,3.0,2.0,3.0,3.0,2.0,2.6
2022,2020-04-08 08:40:00,1.0,2.0,3.0,3.0,2.0,2.0,2.2
1787,2020-04-08 08:40:00,4.0,3.0,3.0,2.0,3.0,2.0,3.0
1617,2020-04-08 08:40:00,2.0,1.0,2.0,2.0,2.0,2.0,1.8
2205,2020-04-08 08:40:00,3.0,3.0,1.0,1.0,1.0,2.0,1.8
1776,2020-04-08 08:40:00,1.0,2.0,1.0,1.0,2.0,2.0,1.4
2167,2020-04-08 08:40:00,2.0,2.0,1.0,2.0,3.0,2.0,2.0
1773,2020-04-08 08:40:00,1.0,1.0,2.0,3.0,2.0,2.0,1.8
2168,2020-04-08 08:40:00,0.0,1.0,2.0,1.0,2.0,1.0,1.2
2103,2020-04-08 08:40:00,2.0,3.0,1.0,2.0,3.0,3.0,2.2
1496,2020-04-08 08:40:00,2.0,1.0,2.0,3.0,3.0,2.0,2.2
1691,2020-04-08 08:45:00,1.0,3.0,1.0,2.0,1.0,1.0,1.6
1970,2020-04-08 08:45:00,2.0,2.0,3.0,1.0,2.0,1.0,2.0
1973,2020-04-08 08:45:00,2.0,2.0,1.0,1.0,2.0,3.0,1.6
1586,2020-04-08 08:45:00,1.0,0.0,1.0,1.0,1.0,3.0,0.8
2165,2020-04-08 08:45:00,3.0,1.0,2.0,1.0,2.0,1.0,1.8
1489,2020-04-08 08:45:00,2.0,1.0,2.0,2.0,1.0,1.0,1.6
2095,2020-04-08 08:45:00,1.0,1.0,1.0,2.0,2.0,2.0,1.4
2098,2020-04-08 08:45:00,2.0,2.0,1.0,2.0,2.0,2.0,1.8
2076,2020-04-08 08:45:00,1.0,3.0,2.0,1.0,2.0,3.0,1.8
1513,2020-04-08 08:45:00,2.0,2.0,1.0,0.0,2.0,3.0,1.4
2113,2020-04-08 08:45:00,1.0,1.0,2.0,2.0,3.0,2.0,1.8
2063,2020-04-08 08:45:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2057,2020-04-08 08:45:00,1.0,3.0,2.0,3.0,3.0,2.0,2.4
2171,2020-04-08 08:45:00,1.0,1.0,2.0,2.0,2.0,2.0,1.6
1532,2020-04-08 08:45:00,1.0,2.0,1.0,3.0,1.0,1.0,1.6
1555,2020-04-08 08:45:00,2.0,2.0,2.0,1.0,1.0,3.0,1.6
2035,2020-04-08 08:45:00,2.0,3.0,2.0,3.0,1.0,3.0,2.2
1597,2020-04-08 08:45:00,2.0,1.0,2.0,2.0,1.0,1.0,1.6
2021,2020-04-08 08:45:00,3.0,2.0,2.0,1.0,2.0,2.0,2.0
1606,2020-04-08 08:45:00,2.0,2.0,3.0,2.0,2.0,1.0,2.2
1611,2020-04-08 08:45:00,2.0,1.0,3.0,2.0,1.0,2.0,1.8
1621,2020-04-08 08:45:00,2.0,2.0,2.0,0.0,1.0,3.0,1.4
1622,2020-04-08 08:45:00,2.0,2.0,1.0,2.0,1.0,3.0,1.6
1535,2020-04-08 08:45:00,2.0,1.0,2.0,3.0,1.0,1.0,1.8
1712,2020-04-08 08:45:00,2.0,1.0,3.0,1.0,1.0,1.0,1.6
2092,2020-04-08 08:45:00,2.0,3.0,1.0,3.0,2.0,3.0,2.2
1721,2020-04-08 08:45:00,1.0,2.0,2.0,1.0,1.0,3.0,1.4
2204,2020-04-08 08:45:00,3.0,0.0,2.0,3.0,4.0,1.0,2.4
1796,2020-04-08 08:45:00,1.0,1.0,3.0,2.0,2.0,1.0,1.8
1781,2020-04-08 08:45:00,3.0,3.0,3.0,2.0,2.0,2.0,2.6
2258,2020-04-08 08:45:00,2.0,1.0,2.0,2.0,1.0,2.0,1.6
2230,2020-04-08 08:45:00,2.0,1.0,2.0,1.0,3.0,1.0,1.8
2200,2020-04-08 08:45:00,3.0,2.0,2.0,3.0,2.0,2.0,2.4
1734,2020-04-08 08:45:00,1.0,2.0,2.0,3.0,2.0,2.0,2.0
2231,2020-04-08 08:45:00,2.0,2.0,2.0,1.0,3.0,2.0,2.0
1907,2020-04-08 08:45:00,2.0,2.0,3.0,1.0,2.0,3.0,2.0
1879,2020-04-08 08:45:00,3.0,2.0,4.0,3.0,3.0,2.0,3.0
2236,2020-04-08 08:45:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1947,2020-04-08 08:50:00,2.0,3.0,1.0,3.0,2.0,2.0,2.2
2199,2020-04-08 08:50:00,2.0,3.0,2.0,2.0,2.0,1.0,2.2
2101,2020-04-08 08:50:00,2.0,1.0,3.0,2.0,3.0,2.0,2.2
1537,2020-04-08 08:50:00,2.0,1.0,3.0,2.0,1.0,4.0,1.8
1494,2020-04-08 08:50:00,2.0,2.0,1.0,2.0,2.0,2.0,1.8
1839,2020-04-08 08:50:00,2.0,2.0,3.0,4.0,2.0,2.0,2.6
1516,2020-04-08 08:50:00,3.0,2.0,1.0,2.0,2.0,2.0,2.0
1983,2020-04-08 08:50:00,1.0,2.0,2.0,2.0,2.0,1.0,1.8
2189,2020-04-08 08:50:00,3.0,2.0,2.0,2.0,3.0,2.0,2.4
1778,2020-04-08 08:50:00,4.0,3.0,2.0,3.0,2.0,2.0,2.8
1670,2020-04-08 08:50:00,2.0,2.0,4.0,3.0,2.0,1.0,2.6
1533,2020-04-08 08:50:00,3.0,3.0,2.0,2.0,3.0,2.0,2.6
1777,2020-04-08 08:50:00,4.0,1.0,-0.0,3.0,2.0,1.0,2.0
1506,2020-04-08 08:50:00,3.0,2.0,2.0,2.0,2.0,2.0,2.2
1865,2020-04-08 08:50:00,2.0,2.0,3.0,1.0,1.0,1.0,1.8
1849,2020-04-08 08:50:00,3.0,1.0,3.0,2.0,1.0,2.0,2.0
1863,2020-04-08 08:50:00,3.0,2.0,2.0,1.0,1.0,3.0,1.8
1642,2020-04-08 08:50:00,2.0,1.0,2.0,2.0,2.0,1.0,1.8
1759,2020-04-08 08:50:00,2.0,2.0,1.0,3.0,2.0,2.0,2.0
1656,2020-04-08 08:50:00,3.0,1.0,2.0,2.0,1.0,2.0,1.8
2075,2020-04-08 08:50:00,1.0,2.0,1.0,3.0,1.0,2.0,1.6
1853,2020-04-08 08:50:00,1.0,1.0,2.0,4.0,1.0,3.0,1.8
795,2020-04-08 08:50:00,1.0,6.0,1.0,4.0,6.0,1.0,3.6
1765,2020-04-08 08:50:00,3.0,1.0,3.0,2.0,2.0,2.0,2.2
1867,2020-04-08 08:50:00,2.0,2.0,2.0,3.0,1.0,3.0,2.0
1544,2020-04-08 08:50:00,2.0,3.0,3.0,2.0,1.0,4.0,2.2
1948,2020-04-08 08:50:00,4.0,2.0,2.0,2.0,2.0,3.0,2.4
1949,2020-04-08 08:50:00,2.0,1.0,2.0,2.0,1.0,2.0,1.6
1918,2020-04-08 08:50:00,1.0,1.0,3.0,2.0,1.0,3.0,1.6
1567,2020-04-08 08:50:00,3.0,2.0,2.0,2.0,3.0,2.0,2.4
1714,2020-04-08 08:50:00,1.0,3.0,0.0,1.0,1.0,2.0,1.2
1810,2020-04-08 08:50:00,2.0,3.0,1.0,0.0,3.0,2.0,1.8
1724,2020-04-08 08:50:00,3.0,1.0,1.0,3.0,2.0,2.0,2.0
2145,2020-04-08 08:50:00,1.0,1.0,3.0,1.0,3.0,2.0,1.8
2135,2020-04-08 08:50:00,1.0,2.0,1.0,3.0,2.0,4.0,1.8
1794,2020-04-08 08:50:00,2.0,2.0,2.0,2.0,1.0,3.0,1.8
2037,2020-04-08 08:50:00,2.0,2.0,1.0,1.0,2.0,2.0,1.6
1556,2020-04-08 08:50:00,0.0,2.0,1.0,2.0,2.0,1.0,1.4
1701,2020-04-08 08:50:00,2.0,2.0,3.0,2.0,2.0,1.0,2.2
1830,2020-04-08 08:50:00,2.0,2.0,2.0,3.0,0.0,2.0,1.8
2150,2020-04-08 08:50:00,2.0,2.0,1.0,3.0,2.0,3.0,2.0
1591,2020-04-08 08:50:00,1.0,2.0,1.0,3.0,1.0,3.0,1.6
1490,2020-04-08 08:50:00,1.0,2.0,2.0,2.0,1.0,2.0,1.6
2237,2020-04-08 08:50:00,2.0,2.0,3.0,3.0,3.0,1.0,2.6
2126,2020-04-08 08:50:00,2.0,2.0,3.0,3.0,3.0,1.0,2.6
2264,2020-04-08 08:50:00,2.0,3.0,1.0,2.0,2.0,2.0,2.0
1929,2020-04-08 08:50:00,1.0,1.0,3.0,2.0,3.0,2.0,2.0
1858,2020-04-08 08:55:00,2.0,3.0,3.0,1.0,1.0,1.0,2.0
1811,2020-04-08 08:55:00,3.0,2.0,3.0,2.0,2.0,3.0,2.4
2006,2020-04-08 08:55:00,2.0,2.0,2.0,1.0,2.0,2.0,1.8
1607,2020-04-08 08:55:00,2.0,1.0,2.0,2.0,1.0,2.0,1.6
1767,2020-04-08 08:55:00,2.0,2.0,0.0,1.0,3.0,1.0,1.6
1821,2020-04-08 08:55:00,1.0,2.0,3.0,2.0,2.0,2.0,2.0
1562,2020-04-08 08:55:00,1.0,1.0,1.0,2.0,1.0,2.0,1.2
2144,2020-04-08 08:55:00,2.0,2.0,2.0,2.0,2.0,4.0,2.0
1520,2020-04-08 08:55:00,3.0,3.0,3.0,2.0,3.0,1.0,2.8
2028,2020-04-08 08:55:00,1.0,1.0,2.0,2.0,1.0,3.0,1.4
2273,2020-04-08 08:55:00,2.0,3.0,3.0,2.0,3.0,2.0,2.6
2175,2020-04-08 08:55:00,2.0,2.0,3.0,2.0,3.0,1.0,2.4
2226,2020-04-08 08:55:00,2.0,3.0,2.0,3.0,2.0,3.0,2.4
1934,2020-04-08 08:55:00,1.0,3.0,2.0,4.0,1.0,0.0,2.2
1525,2020-04-08 08:55:00,2.0,4.0,2.0,3.0,3.0,2.0,2.8
2130,2020-04-08 08:55:00,1.0,2.0,2.0,2.0,2.0,2.0,1.8
1915,2020-04-08 08:55:00,2.0,1.0,2.0,2.0,1.0,1.0,1.6
1912,2020-04-08 08:55:00,2.0,3.0,2.0,3.0,2.0,3.0,2.4
1599,2020-04-08 08:55:00,2.0,4.0,3.0,1.0,2.0,2.0,2.4
2267,2020-04-08 08:55:00,2.0,1.0,1.0,2.0,2.0,1.0,1.6
1927,2020-04-08 08:55:00,3.0,3.0,1.0,3.0,1.0,3.0,2.2
1910,2020-04-08 08:55:00,2.0,1.0,0.0,2.0,2.0,3.0,1.4
2281,2020-04-08 08:55:00,1.0,0.0,1.0,2.0,2.0,1.0,1.2
1816,2020-04-08 08:55:00,3.0,2.0,2.0,1.0,2.0,3.0,2.0
1495,2020-04-08 08:55:00,2.0,2.0,1.0,2.0,2.0,2.0,1.8
1869,2020-04-08 08:55:00,2.0,3.0,3.0,2.0,3.0,2.0,2.6
1492,2020-04-08 08:55:00,1.0,2.0,3.0,2.0,2.0,3.0,2.0
1693,2020-04-08 08:55:00,2.0,1.0,3.0,1.0,1.0,2.0,1.6
1706,2020-04-08 08:55:00,1.0,4.0,2.0,2.0,2.0,1.0,2.2
2181,2020-04-08 08:55:00,3.0,2.0,2.0,2.0,2.0,0.0,2.2
1720,2020-04-08 08:55:00,3.0,2.0,1.0,1.0,2.0,3.0,1.8
1504,2020-04-08 08:55:00,2.0,3.0,2.0,1.0,3.0,2.0,2.2
1511,2020-04-08 08:55:00,2.0,3.0,1.0,3.0,2.0,2.0,2.2
2198,2020-04-08 08:55:00,2.0,1.0,1.0,1.0,1.0,2.0,1.2
1476,2020-04-08 08:55:00,1.0,1.0,3.0,2.0,3.0,2.0,2.0
2039,2020-04-08 09:00:00,2.0,2.0,3.0,3.0,2.0,3.0,2.4
1841,2020-04-08 09:00:00,2.0,2.0,3.0,3.0,3.0,2.0,2.6
1785,2020-04-08 09:00:00,3.0,1.0,3.0,2.0,1.0,2.0,2.0
2031,2020-04-08 09:00:00,1.0,2.0,2.0,2.0,3.0,3.0,2.0
1699,2020-04-08 09:00:00,2.0,2.0,2.0,2.0,2.0,1.0,2.0
1780,2020-04-08 09:00:00,1.0,2.0,2.0,2.0,0.0,1.0,1.4
2052,2020-04-08 09:00:00,3.0,2.0,2.0,2.0,2.0,2.0,2.2
1729,2020-04-08 09:00:00,2.0,2.0,0.0,2.0,2.0,2.0,1.6
1991,2020-04-08 09:00:00,2.0,3.0,3.0,1.0,2.0,2.0,2.2
1552,2020-04-08 09:00:00,2.0,0.0,1.0,1.0,3.0,1.0,1.4
1484,2020-04-08 09:00:00,2.0,3.0,1.0,3.0,3.0,1.0,2.4
1914,2020-04-08 09:00:00,3.0,3.0,2.0,2.0,2.0,2.0,2.4
1892,2020-04-08 09:00:00,3.0,1.0,1.0,2.0,3.0,2.0,2.0
2020,2020-04-08 09:00:00,3.0,4.0,1.0,1.0,2.0,1.0,2.2
1792,2020-04-08 09:00:00,2.0,1.0,2.0,2.0,3.0,3.0,2.0
1684,2020-04-08 09:00:00,2.0,3.0,2.0,3.0,2.0,2.0,2.4
1980,2020-04-08 09:00:00,3.0,3.0,2.0,2.0,2.0,2.0,2.4
1952,2020-04-08 09:00:00,2.0,2.0,2.0,1.0,3.0,2.0,2.0
1549,2020-04-08 09:00:00,2.0,2.0,3.0,3.0,1.0,2.0,2.2
2116,2020-04-08 09:00:00,2.0,3.0,1.0,1.0,3.0,1.0,2.0
1636,2020-04-08 09:00:00,2.0,1.0,2.0,2.0,2.0,2.0,1.8
1861,2020-04-08 09:00:00,2.0,1.0,1.0,-0.0,1.0,2.0,1.0
1919,2020-04-08 09:00:00,2.0,1.0,2.0,3.0,0.0,3.0,1.6
1819,2020-04-08 09:00:00,2.0,2.0,2.0,3.0,2.0,2.0,2.2
1901,2020-04-08 09:00:00,3.0,3.0,3.0,2.0,1.0,2.0,2.4
2072,2020-04-08 09:00:00,3.0,2.0,2.0,3.0,3.0,2.0,2.6
1882,2020-04-08 09:00:00,2.0,1.0,3.0,2.0,2.0,1.0,2.0
2222,2020-04-08 09:00:00,2.0,3.0,2.0,3.0,2.0,3.0,2.4
2255,2020-04-08 09:00:00,2.0,2.0,2.0,1.0,2.0,1.0,1.8
2070,2020-04-08 09:00:00,2.0,2.0,3.0,1.0,1.0,2.0,1.8
2008,2020-04-08 09:00:00,2.0,3.0,2.0,2.0,2.0,2.0,2.2
2229,2020-04-08 09:00:00,2.0,1.0,1.0,3.0,3.0,3.0,2.0
1705,2020-04-08 09:00:00,2.0,3.0,2.0,2.0,2.0,2.0,2.2
1690,2020-04-08 09:00:00,3.0,2.0,1.0,2.0,1.0,3.0,1.8
1664,2020-04-08 09:00:00,1.0,1.0,2.0,1.0,1.0,1.0,1.2
1864,2020-04-08 09:00:00,2.0,2.0,1.0,2.0,1.0,2.0,1.6
1564,2020-04-08 09:00:00,1.0,2.0,2.0,1.0,2.0,0.0,1.6
1628,2020-04-08 09:00:00,0.0,2.0,2.0,3.0,1.0,3.0,1.6
2009,2020-04-08 09:00:00,2.0,3.0,2.0,3.0,2.0,3.0,2.4
2176,2020-04-08 09:00:00,2.0,1.0,0.0,2.0,2.0,2.0,1.4
1713,2020-04-08 09:00:00,2.0,2.0,2.0,2.0,3.0,2.0,2.2
1479,2020-04-08 09:05:00,1.0,4.0,2.0,2.0,2.0,2.0,2.2
